Title,Len,Content
JEREMY HUNT TRIALS NEW HI-TECH ‘CONTACTLESS’ NHS,1265,"Fed up with having to deal with inefficient and often sick NHS workers, the UK Health Secretary has introduced a trial of ‘contactless healthcare’, which does away entirely with the need for any physical presence.  Just like an oyster card, your new NHS care card can be topped up with platitudes and sound bites ready to be deployed at any time you feel a touch of one-day flu coming on. Developed as a joint venture between CAPITA and ARUP, the new system will be run from a new purpose built data centre in Basingstoke called CRAPITUP, saving billions a year in missed appointments. Many in the NHS are still unaware of the impending changes and what it means for them, yet they will be some of the first to use it.  When the system is rolled out nationally many will be made redundant and likely need treatment for boredom. Critics have said that the Government is not listening to the people, but Mr. Hunt refuted this today, saying:  ‘Of course we are listening, and caring. We listen to everything, and then we put it in a big computer we call care.data.  The clue’s in the name – we care about your data because we can sell it’. If the technology is a success Mr. Hunt will not have to shake the hand of the Chief Secretary to the Treasury ever again rogerg"
US PUBLIC SECTOR WORKERS READY TO BEGIN FIRST DVD BOX-SET BINGE FOR 17 YEARS,1282,"Federal museum employees across the US have prepared for a government shut down by amassing every boxed set ever released since the last government shutdown. ‘Back in ‘96 we were caught completely unawares,’ said Dwight MacMardell, superintendent of the National Yo-Yo Museum in Portland, Oregon. ‘So the only way to avoid three weeks of housebound boredom is to be prepared for it: long-life tortilla chips, an emergency microbrewery kit and an eighth of Lebanese Black.’ As the US government edges towards a shutdown, public sector workers across the country have started enacting their own carefully laid plans for unlimited free time, leading some to question where the money came from for every state office in the country to have two table-tennis tables, a beer fridge and multiple copies of The Wire. But some hoping to work their way through all five seasons of recent shows like ‘Breaking Bad’ have been left fuming by the online disclosure of key plot twists. One Museum attendant complained: ‘I’ve been saving up my TV watching all these years and the bloody internet keeps spoiling my plans. I mean, who knew that crystal meth was an illegal substance? Or that Bridget Jones would die alone? And apparently someone gets killed in Game of Thrones! It’s very frustrating.’"
SPANISH A&E MANNED BY BON JOVI‏,1111,"The American rock band, Bon Jovi, have agreed to support staff at the beleaguered, Hospital Niño Jesús in Madrid. ‘I’ll Be There for You’, insist the New Jersey boys, who have been juggling their paramedic training alongside stadium renditions of ‘You Give Love a Bad Name’. Cash-strapped hospitals in Spain have been refusing to accept patients carrying the European Health Insurance Card. Bon Jovi, having already waived their recent concert fees, feel they can help the economic health crisis with their rock ‘n’ roll anthems. Jon Bon Jovi and Richie Sambora will be dishing at the ‘Bad Medicine’ while patients will be ‘Livin’ on a Prayer’. Drummer Tico Torres, insists patient care will not suffer: ‘You only have to look at our album ‘Slippery when wet’ to see how committed we are to Health & Safety.’
Thus far, Bon Jovi has released 12 studio albums but have yet to perform any invasive surgery. A band spokesman said: ‘Patients may feel ‘It’s My Life’ but things are no ‘Bed of Roses’ in Spanish healthcare. For Bon Jovi, unlike Spanish Health Ministry, all patients are ‘Wanted Dead or Alive.’ wrenfoe"
US BABY KISSING RING EXPOSED,2375,"America is in shock today as a major baby kissing ring involving prominent politicians was exposed on CBS documentary Newsnight. The scandal reaches across both party and racial lines, with Republican and Democratic politicians of both black and white ethnicity said to be in the ring. Estimates are that as many as 30,000 babies may have been kissed in the last few days alone. An unusual feature of the ring’s activities is that the baby kissing was brazenly conducted in public areas, often amongst a large crowd. In many cases the baby kissing abuse has been caught on film while crowd members chant ‘forward’ or ‘believe’. The extent of the baby kissing perversion is shown by the fact that ring leaders ask onlookers to give them an ‘approval rating’ and then to vote for them as if it were some kind of sick reality TV show. Shockingly, Newsnight revealed that many of the mothers of the babies stood by and let their babies be kissed in return for vague promises of ‘affordable healthcare’ or ‘cheaper gasoline’. Some have even photographed their child being kissed as a sick memento. US District Attorney Ralph Cerecke said his office has been monitoring people who kiss babies for political purposes, or ‘politicaphiles’, for years: ‘Politicaphilia seems to spike every four years, but as the ring members are members of the political elite they have previously been untouchable. But with the current revelations, we have opened files on the alleged ringleaders, a Mr O and Mr R. We are also looking at a historical case involving a Mr C who seems to have kissed babies before moving onto older age ranges.’ Sociologist Georgina Miller says politicaphilia is far from a victimless crime as it can scar the baby for life: ‘We have seen babies who were kissed 30 years ago now unable to function politically beyond wearing a Ronald Reagan T-shirt and joining the Tea party. Babies kissed 50 years ago are still banging on about the Vietnam war and ‘peace and love’ – in Houston of all places.’ While the baby kissing epidemic is now out in the open, people should still be on their guard. Ms Miller cautions parents to beware of smiling men bearing lollies, balloons, and rosettes, especially if living in a swing state: ‘But the babies need to take some responsibility themselves – the best protection against unwanted male attention is still shitting one’s diaper.’"
US ELECTION MAINLY ABOUT BUM SEX,2052,"As the US presidential election campaign enters its last days, pollsters say the result is still on a knife-edge. Whilst flag worship remains an issue for some, the electorate is split almost evenly over the crucial question or whether or not the right of people with the same number of penises or vaginas as each other to make their relationship official is any of their fucking business. ‘President Obama’s decision to come out in favour of legalising gay marriage was a pivotal moment,’ said political analyst Frank Luntz. ‘This appears to have solidified his lead among the 60% of Americans who aren’t mad. However, it has probably further alienated more of the 40% who believe that tax-funded healthcare is worse than slavery and that Elvis visited them on a UFO last week.’ In view of the record federal deficit, high unemployment and with many of America’s 300 million people barely getting by from one month to the next, both sides say that the economy is the key issue. However, there has been a tacit agreement to decide the leadership of the world’s most powerful country based on whether or not thinking about two men doing it to each other makes them go all funny inside. Republicans have condemned Obama’s move as a cynical stunt to shore up faltering support during the downturn, since the legalisation of same sex marriage is a state rather than a federal issue. Former Republican candidate Newt Gingrich commented that conservatives like him regard marriage as the unbreakable union of one man and one woman. None of his three ex-wives could be reached for comment. ‘Same sex marriage is unacceptable to Christian Americans, the idea is crazy,’ added Mormon Republican candidate Mitt Romney, who believes in a sacred book compiled on golden plates by ancient prophets who lived in America from 2200 BC to 421 AD, then handed to a confidence trickster called Joseph Smith in 1827 and which not only says that Jesus is going to return to Earth in Missouri but also justified Romney’s great-grandfather having four wives at the same time."
CLASH BETWEEN LIB-DEM DELEGATES AND BRIGHTON GUARDIAN READERS LEAVES TWO SAD,1144,"A run-in between Liberal Democrat conference delegates and local Guardian readers in Brighton has left two people sad and dozens very upset. Local juggler Adrian Newmanly was rushed to a local alternative healthcare centre and is said to be fighting for his short-term happiness. ‘It was awful,’ said local resident Rosie. ‘I was on my way to Infinity Foods to stock up on different types of tea and some unbleached women’s products, when I saw two Guardian readers arguing with a group of Lib-Dem delegates. The delegates were speaking very loudly and both of the Guardian readers were hyperventilating.’ The incident is believed to have started when a female delegate was walking along the seafront with her head in her hands when she strayed onto one of Brighton’s most notorious passive-aggressive hotspots: the beachfront cycle path. She was then almost struck by a Guardian reader on a recumbent bicycle. A PCSO who arrived on the scene first, said: “What? I am exhausted. I’ve just walked all the way from Churchill Square. What conference?” Nick Clegg has pledged to apologise to the cyclist at some point in the future. Dusty Bin Laden"
‘BONSAI BABIES’ – THIS YEAR’S MUST-HAVE ACCESSORY FOR THE BOOZY TEEN SMOKER,1740,"‘Bonsai babies’ that will fit in the palm of your hand until they are 3 or 4 years old have become the latest designer craze to create a buzz amongst the nation’s teenagers. Schoolgirls up and down the country have found out all they need to do to have their very own perfectly stunted and incredibly cute mini-baby is to follow a simple regimen of excessive smoking and drinking until late in their pregnancy; habits many are already pursuing with vigour. The new trend, which started life in the US with women who wanted less painful births, has been slammed by healthcare professionals and parents’ groups alike. But young girls including Holly Piggott,19 from Waltham Abbey in Essex, couldn’t wait to engineer their very own handbag-sized cherub. ‘It all started with those teacup piglets. I mean – cute, or what? And once I’d seen photos of those gorgeous little babies on the internet I knew I wanted my own teeny tot. I even took up smoking to make absolutely sure my foetus struggled to get the nutrients necessary to develop normally. I was already drinking heavily and didn’t see why I should stop at any point during my pregnancy, and after being told it would help miniaturise my unborn child I obviously increased my intake.’ Holly continues, ‘I’d never been much of a science fan, but me and the baby’s father Daryl – at least I think he’s the father – read a few papers in Nature that suggested it was almost guaranteed to get us the result we wanted. So now I’m really glad we attended that seminar at the hospital.’ Teenage parents have found there are other unexpected benefits of the ‘bonsai baby’ epidemic. As Holly revealed, ‘It saves you money as the little ones fit into VAT-exempt clothing well into their twenties.’"
AMERICAN CHILDREN DRESSING UP AS OBAMA THIS HALLOWE’EN,2242,"The surprise costume of choice for America’s children out trick-or-treating this year turns out not to be a witch’s outfit or skeleton mask, but the exact image of the President of the United States. ‘This is so much better than the vampire costume I wore last year,’ said eight-year-old Troy Winklemann, dressed in a well-cut suit from the fancy dress store and a Barack Obama mask. ‘Usually the grown-ups just pretend to be scared, but at all the houses with Republican posters in the windows, they’ve been genuinely terrified. Can we scare the shit out of them? Yes we can!’ Nine-year-old Nathan Pintle, a life-long Republican from Kansas, agreed. ‘This costume’s just neat. Obama is easily the scariest thing that’s ever happened to America – papa told me. The only problem is so far I haven’t got any candy. Instead people keep promising to vote Democrat if I’ll just leave their families alone, or frantically offering up their taxes and telling me to spend it all on Hispanics.’ As conservatives across the US prepare for a night of terror, the White House has taken the opportunity to reassure citizens. ‘There is absolutely nothing to worry about,’ said press secretary Robert Gibbs. ‘If children choose to go out dressed as the President, it is simply because they want to express their support for his policies. And please don’t try to pretend you’re not in. All these kids ask for is a Democrat majority in both Houses, and universal healthcare for all. We’d hate to see any terrified elderly Republicans suffer seizures they can’t afford to pay for.’ Right-wing politicians have fought back by encouraging their supporters’ children to dress up as self-confessed witch Christine O’Donnell, while advising homeowners to adopt the progressive politics of Sarah Palin and shoot any intruders on sight. Despite the good-natured political rivalry, things appeared to get a little out of hand in South Carolina when a group of diminutive Obamas were chased from town by a gang of Republican children dressed in white-hooded robes. ‘It was all we could find in our parents’ wardrobes,’ said one of the protagonists. ‘Besides, grandpaw always said you can’t bring about change from the bottom up, you’ve got to do it from the neck down.’"
BILLIONS POUR IN FOR INAUGURAL WORLD MONEY-THROWING CHAMPIONSHIPS,2277,"The world’s first money-throwing championships, announced only last month, have already attracted a huge number of entrants, each paying a large non-refundable entry fee. Even before the precise nature of the tournament is known, cash is flooding in from sponsors, lotteries and public donations, and great strides have been made in spending it, say organisers. Spokeswoman Fay Bartram said the first tranche of spending has gone on focus groups, steering committees, marketing consultants, PR advisers and several layers of middle managers. In a statement released yesterday, Ms Bartram said, ‘We hope to set up a proprietary state-of-the-art IT system sometime soon, after which we intend to move on to acquiring protected land and buildings and establishing a spending taskforce with its own watchdog.’ Although arrangements are still at a preliminary stage, it is speculated that there will be a full range of throwing events with targets that start with the pocket-money demands of individual competitors’ children to full-blown global bank rescues, with a climax which has been billed as ‘an extravaganza of quantitative easing’. The biggest players are expected to throw money at public projects, with President Obama and the UK’s NHS hotly tipped to meet in the final of the healthcare event. The United Nations and the European Parliament are also expected to feature strongly in the medal tables. Russian oligarchs are tipped to be major contenders in the commercial sporting arena. Given the large range of events and size of competitors, the amounts involved will be varied, from ‘fivers’ at the bottom of the scale to billions at the top, which for ease of throwing will be round billions. The organisers hope to raise sufficient funds to purchase their own black hole for the larger events. Asked about the still-undisclosed location and timing of the tournament, Ms Bartram said, ‘We don’t know if there will be a venue ready in time or quite what form the championships will take, but if we can ask everyone to dig that little bit deeper we should be able to get it over the line. ‘What we can say is that we expect to spend more than the organisers of the 2010 World Cup and the 2012 Olympics combined, which I think you’ll all agree is a massive achievement.’"
US ‘MAY TAKE MILITARY ACTION’ TO LIBERATE BRITAIN FROM THE NHS,2612,"After months of exhaustive research into Britain’s National Health Service in the name of President Obama’s healthcare reforms, senior American officials have now refused to rule out an invasion of Britain to liberate the country from the sinister tyranny of the NHS, which has been exposed by new CIA intelligence gathered from BBC footage of a death-camp known only as ‘Holby City Hospital’. ‘We have reason to believe that the British people are groaning under the yoke of this so-called socialised healthcare system,’ said a State Department spokesman. ‘We are seriously considering the need for urgent military action. But not before next Tuesday, when we’ll discover if the predatory anaesthetist is indeed the father of the foxy theatre nurse’s baby.’ The new evidence, presented by the CIA in a 45-page dossier and DVD box set, is a startling expose of the horrors of life under the NHS. It cites instances of British people being forced to wait for the personal lives of doctors and nurses to unfold in a dramatic and often predictable fashion before treatment is received. ‘Our interception of UK media channels has given us a full picture of the suffering of vulnerable British citizens,’ the report says. ‘Examining hours of Holby City footage indicates that whilst patients may find a degree of resolution to their complex emotional issues, they are still far more likely to leave the hospital with a sexually-transmitted disease than their appendix removed. It’s true that some of the antics are dramatic and entertaining, but it is clear that the healthcare system in the United Kingdom is socialism at its very worst – shabby, dirty, inefficient, unfair, cruel, clinical, and often badly-scripted.’ As the Pentagon debates the best strategy for occupying GP surgeries around the country and beginning the hunt for Nurse Gladys Emmanuel, Obama is believed to have abandoned his plans to adopt the NHS model for American healthcare, even though he has privately commented that the bed-hopping antics of British medics ‘sure look like fun’. But meanwhile the CIA is going back over decades of secret NHS surveillance to reveal the full horror of the British people’s suffering. ‘It’s time to take action and bring democracy to this poor, oppressed nation,’ said one traumatised operative. ‘I thought I’d seen everything, but we have further video evidence which shows that these alleged ‘hospitals’ are not only run by a terrifying network of nasal, mincing administrators and obese, tyrannous matrons, but many of them actively oversee the abuse of patients by sticking daffodils up their bottoms.’"
WAITING-ROOM MAN INSISTS ‘I SHALL FINISH READING THIS MAGAZINE ARTICLE FIRST’,888,"John Howarth, an outpatient at a Healthcare Trust in Hampshire, received a standing ovation from fellow visitors after refusing to see the doctor until he had completed the consumer review of ironing boards he was reading in March 2006’s Good Housekeeping Magazine. ‘They’d had me here since 8.45 but by then it was going on 11 and I’d just reached the conclusions section,’ explained Howarth, ‘so instead of leaping out of my chair as is usual, I just raised a finger and asked them to hold on a sec’. Following gasps of astonishment from fellow patients, the waiting room stood up as one to applaud the stance. ‘I’ve never seen one of them do that before,’ observed the clinic’s nurse, before insisting that he was sure that Howarth’s flouting of convention in keeping the doctor waiting would in no way be reflected in the approach taken to delivering his planned colorectal procedure."
