Title,Publishing Date,Source
Did Democrats get their smoking gun for impeachment?,10/04/19,https://www.politico.com/newsletters/huddle/2019/10/04/did-democrats-get-their-smoking-gun-for-impeachment-485397
Florida Democrats get behind impeachment effort — DeSantis ousted adviser to ‘get the party in order’ — Patronis’ document dump — Is Florida ready for 2020?,09/25/19,https://www.politico.com/newsletters/florida-playbook/2019/09/25/florida-democrats-get-behind-impeachment-effort-desantis-ousted-adviser-to-get-the-party-in-order-patronis-document-dump-is-florida-ready-for-2020-480533
One thing we learned from Iowa: Single-payer health care resonated,02/04/20,https://www.politico.com/newsletters/politico-pulse/2020/02/04/one-thing-we-learned-from-iowa-single-payer-health-care-resonated-785024
GARCIA TO BACK BIDEN — JAIL’s DUBIOUS DISTINCTION — PRITZKER: ‘NOT WHERE WE NEED TO BE’ — ZOOMED SEDERS,04/09/20,https://www.politico.com/newsletters/illinois-playbook/2020/04/09/garcia-to-back-biden-jails-dubious-distinction-pritzker-not-where-we-need-to-be-zoomed-seders-488846
Time running out for DeSantis' bid for more control — GOP legislators poised to rein in citizen initiatives — GOP donor convicted of corruption charges,03/06/20,https://www.politico.com/newsletters/florida-playbook/2020/03/06/time-running-out-for-desantis-bid-for-more-control-gop-legislators-poised-to-rein-in-citizen-initiatives-gop-donor-convicted-of-corruption-charges-488495
New dilemma: CDC needs materials for coronavirus lab tests,03/11/20,https://www.politico.com/newsletters/politico-pulse/2020/03/11/new-dilemma-cdc-needs-materials-for-coronavirus-lab-tests-786004
PRITZKER PUSHES TRUMP’S BUTTONS — ADAPTING TO HOME RULE — LEGISLATORS ON CALL,03/23/20,https://www.politico.com/newsletters/illinois-playbook/2020/03/23/pritzker-pushes-trumps-buttons-adapting-to-home-rule-legislators-on-call-488687
Hard-liners move up at USCIS,11/18/19,https://www.politico.com/newsletters/morning-shift/2019/11/18/hard-liners-move-up-at-uscis-782582
ILLINOIS' NO. 1 POLITICAL RACE — MILLIONS TO FIX IDES — LIGHTFOOT’S SPRINGFIELD AGENDA,05/08/20,https://www.politico.com/newsletters/illinois-playbook/2020/05/08/illinois-no-1-political-race-millions-to-fix-ides-lightfoots-springfield-agenda-489162
PATRICK launches new PAC — BOSTON sees first day without VIRUS death — RESTAURANTS want to fully open in JUNE,05/14/20,https://www.politico.com/newsletters/massachusetts-playbook/2020/05/14/patrick-launches-new-pac-boston-sees-first-day-without-virus-death-restaurants-want-to-fully-open-in-june-489217
RENT relief fights loom — NEWSOM gets election EO win — DOJ coming for BIG TECH — COMMUNITY COLLEGES beat DEVOS,06/18/20,https://www.politico.com/newsletters/california-playbook/2020/06/18/rent-relief-fights-loom-newsom-gets-election-eo-win-doj-coming-for-big-tech-community-colleges-beat-devos-489565
10 health policy questions to answer in 2020,01/06/20,https://www.politico.com/newsletters/politico-pulse/2020/01/06/10-health-policy-questions-to-answer-in-2020-784079
Tech world begs Congress for stronger bailout support,03/23/20,https://www.politico.com/newsletters/morning-tech/2020/03/23/tech-world-begs-congress-for-stronger-bailout-support-786309
Silicon Valley’s protest solidarity,06/01/20,https://www.politico.com/newsletters/morning-tech/2020/06/01/silicon-valleys-protest-solidarity-788073
"KHANNA, LEE AND SOLIS get CADems nod to lead convention — NEWSOM closes bars in seven counties — BET’s big WILLIE BROWN booboo — CA cities embracing cannabis cash",06/29/20,https://www.politico.com/newsletters/california-playbook/2020/06/29/khanna-lee-and-solis-get-cadems-nod-to-lead-convention-gavin-newsom-closes-bars-in-seven-states-bets-big-willie-brown-booboo-ca-cities-embracing-cannabis-cash-489663
Calls mount on FDA to formally endorse Covid vaccines as Delta surges,07/08/21,https://www.politico.com/news/2021/07/08/calls-for-fda-endorse-covid-vaccine-delta-498886
CDC formally recommends third vaccine dose for immunocompromised people,08/13/21,https://www.politico.com/news/2021/08/13/immunocompromised-covid-vaccine-dose-504434
MASKS are here to stay – How coronavirus spread in CHELSEA – MORSE calls for state TAKEOVER of nursing homes,04/27/20,https://www.politico.com/newsletters/massachusetts-playbook/2020/04/27/masks-are-here-to-stay-how-coronavirus-spread-in-chelsea-morse-calls-for-state-takeover-of-nursing-homes-489033
N.J. has second most coronavirus cases in U.S.,03/25/20,https://www.politico.com/newsletters/new-jersey-playbook/2020/03/25/nj-has-second-most-coronavirus-cases-488703
Inside the ICU — ‘GOD and TRUMP’ — Virus squeezes municipal BUDGETS,04/24/20,https://www.politico.com/newsletters/massachusetts-playbook/2020/04/24/inside-mass-general-god-and-trump-virus-hits-local-budgets-489016
BIO's longtime leader will leave next year,10/08/19,https://www.politico.com/newsletters/prescription-pulse/2019/10/08/bios-longtime-leader-will-leave-next-year-486786
White House takes new approach to drug pricing in 2021 budget,02/11/20,https://www.politico.com/newsletters/prescription-pulse/2020/02/11/white-house-takes-new-approach-to-drug-pricing-in-2021-budget-488294
What’s behind the explosive new fight over Covid-19 data,07/15/20,https://www.politico.com/newsletters/politico-pulse/2020/07/15/whats-behind-the-explosive-new-fight-over-covid-19-data-789189
What you NEED TO KNOW before the PRIMARY — WALSH weighs in on the NASTINESS — KENNEDY scrambles to CLOSE the GAP,08/31/20,https://www.politico.com/newsletters/massachusetts-playbook/2020/08/31/what-you-need-to-know-before-the-primary-walsh-weighs-in-on-the-nastiness-kennedy-scrambles-to-close-the-gap-490230
A 'nonprofit' coronavirus vaccine?,07/14/20,https://www.politico.com/newsletters/prescription-pulse/2020/07/14/a-nonprofit-coronavirus-vaccine-489791
FDA could recall drugs under new spending bill,07/10/20,https://www.politico.com/newsletters/prescription-pulse/2020/07/10/fda-could-recall-drugs-under-new-spending-bill-489762
DeSantis faces new resistance over mask rules,08/11/21,https://www.politico.com/news/2021/08/11/desantis-new-resistance-mask-rules-504112
‘Sellout’: Anti-vax conservatives come for DeSantis,07/29/21,https://www.politico.com/news/2021/07/29/anti-vax-desantis-501613
Measles concerns may delay Afghan resettlement by weeks,09/13/21,https://www.politico.com/news/2021/09/13/measles-afghan-resettlement-delay-511695
Newsom pulls kids from summer camp after maskless revelation,07/27/21,https://www.politico.com/news/2021/07/27/newsom-summer-camp-501104
"SIEBEL NEWSOM backs WARREN — BIDEN’S SC win a ‘ray of hope’ in CA? — BERNIE’s big final push in CA — WILLIE BROWN for BLOOMBERG — GUILIANI on a mission in FRESNO — BOXER, YEE and CISNEROS for BIDEN — BUTTIGIEG out",03/02/20,https://www.politico.com/newsletters/california-playbook/2020/03/02/siebel-newsom-backs-warren-bidens-sc-win-a-ray-of-hope-in-ca-bernies-big-final-push-in-ca-willie-brown-for-bloomberg-guiliani-on-a-mission-in-fresno-boxer-yee-and-cisneros-for-biden-buttigieg-out-488449
BFFs? TRUMP pours on the praise for NEWSOM — LENNY MENDONCA resigns — SF Mayor LONDON BREED getting raves — KAMALA high on BIDEN’s VP list,04/13/20,https://www.politico.com/newsletters/california-playbook/2020/04/13/bffs-trump-pours-on-the-praise-for-newsom-lenny-mendonca-resigns-sf-mayor-london-breed-getting-raves-new-arballo-ad-targets-devin-nunes-response-to-covid-19-a-burning-man-first-canceled-kamala-high-on-bidens-vp-list-488886
Cuomo and de Blasio rip relief package — Half of New Yorkers expected to get coronavirus — Hospital conditions grow dire,03/26/20,https://www.politico.com/newsletters/new-york-playbook/2020/03/26/cuomo-and-de-blasio-rip-relief-package-half-of-new-yorkers-expected-to-get-coronavirus-hospital-conditions-grow-dire-488718
Council staffers unionization success — Diaz withdraws from mayors race — Cuomo admin tweaks pot proposal,01/27/20,https://www.politico.com/newsletters/new-york-playbook/2020/01/27/council-staffers-unionization-success-diaz-withdraws-from-mayors-race-cuomo-admin-tweaks-pot-proposal-488157
Are women better leaders in a pandemic?,05/01/20,https://www.politico.com/newsletters/women-rule/2020/05/01/are-women-better-leaders-in-a-pandemic-489102
Tennessee won't incentivize Covid shots — but pays to vax cows,08/03/21,https://www.politico.com/news/2021/08/03/tennessee-covid-shots-vax-cows-502249
Kentucky governor suffers legal defeat in combating Covid surge,08/21/21,https://www.politico.com/news/2021/08/21/kentucky-supreme-court-gov-beshear-506499
Skeptics question if Biden’s new science agency is a breakthrough or more bureaucracy,07/05/21,https://www.politico.com/news/2021/07/05/arpa-biden-cancer-disease-treatment-497915
‘A tough slog’: White House struggles to increase vaccination rates as Delta variant surges,06/26/21,https://www.politico.com/news/2021/06/26/white-house-vaccination-delta-variant-496343
3 Texas Dems test positive for coronavirus while in D.C.,07/17/21,https://www.politico.com/news/2021/07/17/three-texas-democrats-test-positive-for-coronavirus-while-in-dc-499916
Virus lab leak theory dogs Democrats eager to keep focus on Trump's Covid failings,07/04/21,https://www.politico.com/news/2021/07/04/wuhan-lab-leak-theory-democrats-497902
GOP sees widening rift over promoting Covid shots,07/23/21,https://www.politico.com/news/2021/07/23/coronavirus-vaccine-republicans-500668
Experts on WHO team say search for coronavirus origins has stalled,08/25/21,https://www.politico.com/news/2021/08/25/who-covid-origins-stalled-506878
Plugging Obamacare’s biggest hole poses dilemma for Democrats,07/10/21,https://www.politico.com/news/2021/07/10/obamacare-medicaid-coverage-gap-democrats-499013
GOP governors embrace Covid cocktails over masks as cases surge,08/19/21,https://www.politico.com/news/2021/08/19/red-state-govs-push-pricey-covid-treatments-while-fighting-masks-506166
Biden team weighs return to mask mandates in some states,07/26/21,https://www.politico.com/news/2021/07/26/biden-mask-mandates-500802
Conservative health care experiment leads to thousands losing coverage,12/30/18,https://www.politico.com/story/2018/12/30/conservative-health-care-experiment-leads-to-thousands-losing-coverage-1076876
CDC: Fully vaccinated students and teachers do not need to wear masks in school,07/09/21,https://www.politico.com/news/2021/07/09/cdc-vaccinated-students-teachers-masks-school-498947
"In Alabama and Louisiana, partisan opposition to vaccine surges alongside Delta variant",07/24/21,https://www.politico.com/news/2021/07/24/covid-vaccine-push-rural-500717
Centrists throw wrench in House Democrats’ drug pricing plans,09/14/21,https://www.politico.com/news/2021/09/14/centrists-house-democrats-drug-pricing-511798
Biden admin preps for next pandemic as Delta variant surges,07/01/21,https://www.politico.com/news/2021/07/01/biden-covid-testing-delta-variant-497365
CDC releases data behind latest mask guidelines,07/30/21,https://www.politico.com/news/2021/07/30/cdc-releases-data-behind-latest-mask-guidelines-501791
States press forward on vax passports without Biden’s guidance,08/30/21,https://www.politico.com/news/2021/08/30/states-press-forward-vax-passports-without-bidens-guidance-507565
Pandemic Olympics come to an end in Tokyo,08/08/21,https://www.politico.com/news/2021/08/08/tokyo-olympics-coronavirus-502781
CDC wants vaccinated Americans to wear masks indoors in Covid hot spots,07/27/21,https://www.politico.com/news/2021/07/27/cdc-vaccinated-masks-indoors-500838
FDA says more than 5 million electronic cigarettes must be taken off the market,09/09/21,https://www.politico.com/news/2021/09/09/fda-electronic-cigarettes-off-market-510967
"Dentists, insurers aim to pare down Dems’ Medicare expansion",08/27/21,https://www.politico.com/news/2021/08/27/health-lobbies-democrats-medicare-506977
Covid data dearth at New York public housing continues a pattern of neglect,09/12/21,https://www.politico.com/news/2021/09/12/nyc-public-housing-residents-covid-511341
"Jeff Zients will lead healthcare.gov 'tech surge,' White House says",10/22/13,https://www.politico.com/video/2013/10/jeff-zients-will-lead-healthcaregov-tech-surge-white-house-says-005606
3 Things on Medicaid work requirements starting in Kentucky,01/12/18,https://www.politico.com/video/2018/01/12/3-things-on-medicaid-work-requirements-starting-in-kentucky-064720
America is ready to return to normal. Biden’s CDC chief isn’t so sure.,06/21/21,https://www.politico.com/news/2021/06/21/covid-19-cdc-rochelle-walensky-495095
Healthcare ruling puts reform in jeopardy,01/31/11,https://www.politico.com/video/2011/01/healthcare-ruling-puts-reform-in-jeopardy-015059
CDC Director: Delta variant to ‘probably’ become dominant strain in U.S.,06/18/21,https://www.politico.com/news/2021/06/18/cdc-director-delta-covid-variant-495183
Vulnerable House Democrats call for sweeping drug pricing reforms in spending plan,07/14/21,https://www.politico.com/news/2021/07/14/dems-sweeping-drug-pricing-499673
The face of HealthCare.gov speaks out,11/13/13,https://www.politico.com/video/2013/11/the-face-of-healthcaregov-speaks-out-005257
Million-dollar lotteries fail to cut through vaccine apathy,06/19/21,https://www.politico.com/news/2021/06/19/million-dollar-lotteries-vaccines-494989
Biden gets heated over healthcare,02/07/20,https://www.politico.com/video/2020/02/07/biden-gets-heated-over-healthcare-069601
Pulse Check: Confessions of an ex-regulator on how government should work,05/06/16,https://www.politico.com/story/2016/05/confessions-of-an-ex-regulator-farzad-mostashari-on-how-government-should-work-222901
Trump says Humana and Cigna are waiving certain fees for coronavirus treatment,03/29/20,https://www.politico.com/video/2020/03/29/trump-humana-cigna-coronavirus-copays-070285
"House passes healthcare repeal, 245-189",01/19/11,https://www.politico.com/video/2011/01/house-passes-healthcare-repeal-245-189-013932
Schumer: Dems close to 60 on health care,10/25/09,https://www.politico.com/video/2009/10/schumer-dems-close-to-60-on-health-care-019783
Sen. Hatch: Dems will 'go there',10/25/09,https://www.politico.com/video/2009/10/sen-hatch-dems-will-go-there-019782
Healthcare experts debate hospital consolidation,09/09/14,https://www.politico.com/video/2014/09/healthcare-experts-debate-hospital-consolidation-002122
Juul arms to fight sweeping e-cig ban on its home turf,07/09/19,https://www.politico.com/story/2019/07/09/san-franciscos-electronic-cigarette-ban-juul-1562168
Healthcare repeal fails in Senate,02/02/11,https://www.politico.com/video/2011/02/healthcare-repeal-fails-in-senate-018590
"Romney admits Romneycare ""not working perfectly""",02/01/11,https://www.politico.com/video/2011/02/romney-admits-romneycare-not-working-perfectly-015044
Boehner pushes repeal with echos of POTUS,01/19/11,https://www.politico.com/video/2011/01/boehner-pushes-repeal-with-echos-of-potus-015068
How the VA uses algorithms to predict suicide,06/25/19,https://www.politico.com/story/2019/06/25/va-veterans-suicide-1382379
How can we help people addicted to opioids?,10/31/17,https://www.politico.com/video/2017/11/02/how-can-we-help-people-addicted-to-opioids-064248
Clinton to Iowans: Time to ‘get real’ about Sanders,01/12/16,https://www.politico.com/video/2016/01/clinton-to-iowans-time-to-get-real-about-sanders-039395
Sebelius: Every American should have Giffords-type care,01/21/11,https://www.politico.com/video/2011/01/sebelius-every-american-should-have-giffords-type-care-017444
From moonshot to HIV eradication,02/19/19,https://www.politico.com/story/2019/02/19/hiv-cancer-donald-trump-1179301
"Amazon, JPMorgan, Berkshire team up for better health care for employees",01/30/18,https://www.politico.com/video/2018/01/30/amazon-jpmorgan-berkshire-team-up-for-better-health-care-for-employees-064837
What caused the opioid crisis?,10/31/17,https://www.politico.com/video/2017/11/02/what-caused-the-opioid-crisis-064250
How can we solve the opioid crisis?,10/31/17,https://www.politico.com/video/2017/11/02/how-can-we-solve-the-opioid-crisis-064251
Trump’s health care blundering soothes Democratic infighting,04/12/19,https://www.politico.com/story/2019/04/12/trumps-health-care-democrats-1348891
AEI expert: Big legal threats to Obamacare are over,07/01/15,https://www.politico.com/video/2015/07/aei-expert-big-legal-threats-to-obamacare-are-over-000161
Cohen invokes Nazis in health care debate,01/19/11,https://www.politico.com/video/2011/01/cohen-invokes-nazis-in-health-care-debate-016262
Voter to Rick Scott: You're an embarrassment,04/06/16,https://www.politico.com/video/2016/04/voter-to-rick-scott-youre-an-embarrassment-051068
Inside Hillary’s campaign headquarters,07/16/15,https://www.politico.com/gallery/2015/07/inside-hillarys-campaign-headquarters-002052
Cancer group launches $4.5M campaign to boost Medicaid expansion,04/23/19,https://www.politico.com/story/2019/04/23/cancer-group-launches-45m-campaign-to-boost-medicaid-expansion-1373383
Krisen Axelsen on 'specialty tier' healthcare,06/17/15,https://www.politico.com/video/2015/06/krisen-axelsen-on-specialty-tier-healthcare-000245
Efforts to save new moms clash with GOP's Medicaid cuts,06/14/19,https://www.politico.com/story/2019/06/14/new-moms-clash-gop-medicaid-cuts-1364564
Millions in family planning grants given to groups and states fighting Trump's policy changes,03/29/19,https://www.politico.com/story/2019/03/29/title-x-planned-parenthood-1307911
John Boehner's life and career,05/27/13,https://www.politico.com/gallery/2013/05/john-boehners-life-and-career-000902
Obama backs changes to the Affordable Care act,02/28/11,https://www.politico.com/video/2011/02/obama-backs-changes-to-the-affordable-care-act-018560
"Trump cracks the whip on Obamacare, fueling GOP momentum",03/17/17,https://www.politico.com/story/2017/03/house-to-vote-thursday-on-gop-obamacare-replacement-236168
"Best political photos of 2017: Protests, big trucks and sheets of money",12/23/17,https://www.politico.com/gallery/2017/12/23/best-photos-2017-002740
"Who is Mike Pence? His political life, in photos",07/15/16,https://www.politico.com/gallery/2016/07/mike-pence-trump-vp-pick-photos-002327
Lamar Smith won’t seek reelection to House,11/02/17,https://www.politico.com/story/2017/11/02/lamar-smith-wont-seek-reelection-to-house-244477
"Trump on Obamacare replacement: 'No particular rush, but we’ll see what happens'",04/21/17,https://www.politico.com/video/2017/04/21/trump-on-obamacare-replacement-no-particular-rush-but-well-see-what-happens-062994
Watch here: Harvard and POLITICO present The Forum,04/04/19,https://www.politico.com/story/2019/04/04/watch-here-harvard-and-politico-present-the-forum-1239590
California tests if addiction treatment can be incorporated into primary care,04/05/19,https://www.politico.com/story/2019/04/05/california-addiction-treatment-primary-care-1319791
Kimmel: Sen. Bill Cassidy 'failed his own test and you don't see that happen very much',09/20/17,https://www.politico.com/video/2017/09/20/kimmel-sen-bill-cassidy-failed-his-own-test-063958
"Muhammad Ali: Political activist, global humanitarian",06/04/16,https://www.politico.com/gallery/2016/06/muhammad-ali-life-in-photos-002269
Daschle: Distance is damaging the rural American healthcare system,04/11/17,https://www.politico.com/video/2017/04/daschle-distance-is-damaging-rural-americas-healthcare-062925
Joe Biden's life in politics: An end of an era?,10/21/15,https://www.politico.com/gallery/2015/10/joe-biden-politics-history-photo-gallery-002125
TOP 5 complaints about Obamacare,05/01/13,https://www.politico.com/video/2013/05/top-5-complaints-about-obamacare-007953
Cassidy's response to Kimmel's monologue: 'I am sorry he does not understand',09/20/17,https://www.politico.com/video/2017/09/20/cassidys-response-to-kimmels-monologue-i-am-sorry-he-does-not-understand-063960
Pulse Check: Atul Gawande goes to Washington (again),11/03/17,https://www.politico.com/story/2017/11/03/pulse-check-atul-gawande-goes-to-washington-again-244469
Trump says GOP will be the 'party of health care',03/26/19,https://www.politico.com/video/2019/03/26/trump-gop-party-health-care-067900
Judge denies request to force Trump to pay Obamacare insurance subsidies,10/25/17,https://www.politico.com/story/2017/10/25/trump-obamacare-subsidy-payments-judge-244170
Frontier medicine,04/12/17,https://www.politico.com/gallery/2017/04/arco-idaho-lost-rivers-healthcare-002419
Ronan Kelly on financial toxicity for patients,06/17/15,https://www.politico.com/video/2015/06/ronan-kelly-on-financial-toxicity-for-patients-000244
CBO: House Obamacare repeal bill would leave 23 million more uninsured,05/24/17,https://www.politico.com/story/2017/05/24/cbo-report-on-healthcare-reform-238786
McConnell says GOP will quickly repeal Obamacare,11/09/16,https://www.politico.com/story/2016/11/mcconnell-obamacare-repeal-231133
Trump signs sweeping order that could gut Obamacare,01/20/17,https://www.politico.com/story/2017/01/trump-eo-233950
"Pulse Check: America failing on Zika, Ebola czar says",05/18/16,https://www.politico.com/story/2016/05/zika-klain-ebola-congress-223346
"Judge rules Obamacare unconstitutional, endangering coverage for 20 million",12/14/18,https://www.politico.com/story/2018/12/14/judge-rules-obamacare-unconstitutional-1066640
CDC estimates Delta variant is now most prevalent strain of covid-19 in the U.S.,07/08/21,https://www.politico.com/video/2021/07/08/cdc-51-percent-delta-variants-prevalence-is-best-estimate-at-this-point-292841
"Pulse Check: CDC will lose Zika fight without funding, Frieden warns",05/26/16,https://www.politico.com/story/2016/05/frieden-cdc-will-lose-zika-fight-without-funding-223619
Collins declines run for Maine governor,10/13/17,https://www.politico.com/story/2017/10/13/collins-no-run-for-maine-governor-243747
"Darrell Issa wins reelection, AP projects",11/28/16,https://www.politico.com/story/2016/11/darrell-issa-231902
POLITICO Pro Health Care Briefing,06/17/15,https://www.politico.com/video/2015/06/politico-pro-health-care-briefing-000243
"Beck can't sing ""Happy Birthday"" to Affordable Care Act",03/23/11,https://www.politico.com/video/2011/03/beck-cant-sing-happy-birthday-to-affordable-care-act-016105
Obama: 'It does require some courage to champion the vulnerable and the sick and the infirm',05/08/17,https://www.politico.com/video/2017/05/08/obama-it-does-require-some-courage-to-champion-the-vulnerable-and-the-sick-and-the-infirm-063080
Labrador to run for Idaho governor,05/09/17,https://www.politico.com/story/2017/05/09/republican-rep-labrador-to-run-for-idaho-governor-238156
This week in photos on Capitol Hill: September 14-18,09/19/15,https://www.politico.com/gallery/2015/09/an-insider-look-on-capitol-hill-by-staff-photographers-at-politico-002109
CBO: 22 million more uninsured under Senate health bill,06/26/17,https://www.politico.com/story/2017/06/26/cbo-senate-health-care-bill-239967
Trump rolls back Obamacare birth control mandate,10/06/17,https://www.politico.com/story/2017/10/06/trump-rolls-back-obamacares-contraception-rule-243537
Stars tweet the shutdown,10/02/13,https://www.politico.com/gallery/2013/10/stars-tweet-the-shutdown-001187
Hillary Clinton's style,06/22/12,https://www.politico.com/gallery/hillary-clintons-style
Obama urges 'political courage' to save Affordable Care Act,05/07/17,https://www.politico.com/story/2017/05/07/obama-courage-health-care-238094
Judge Brett Kavanaugh is Trump’s nominee for the Supreme Court,07/09/18,https://www.politico.com/story/2018/07/09/judge-brett-kavanaugh-is-trumps-nominee-for-the-supreme-court-704021
Kathleen Sebelius' life and career,04/10/14,https://www.politico.com/gallery/2014/04/kathleen-sebelius-life-and-career-001588
9 moments from Obama's State of the Union addresses that made you wish you were there,01/11/16,https://www.politico.com/gallery/2016/01/barack-obama-state-of-the-union-history-002171
Pulse Check: The surgeon general isn’t scared to speak out on guns,11/03/16,https://www.politico.com/story/2016/11/pulse-check-the-surgeon-generals-prescriptions-for-americas-health-230703
Ai-jen Poo wants to change the game for home care workers,11/01/17,https://www.politico.com/video/2017/11/02/ai-jen-poo-wants-to-change-the-game-for-home-care-workers-064259
Celebs react to health care ruling,06/28/12,https://www.politico.com/gallery/celebs-react-to-health-care-ruling
5 buildings designed to make you healthier,05/10/17,https://www.politico.com/gallery/2017/05/04/agenda-2020-health-five-buildings-002432
The week in news: 5 things to know,12/06/13,https://www.politico.com/gallery/2013/12/the-week-in-news-5-things-to-know-001334
Obama remarks on Affordable Care Act (Full),10/21/13,https://www.politico.com/video/2013/10/obama-remarks-on-affordable-care-act-full-005623
10 Sebelius quotes about Obamacare site,10/23/13,https://www.politico.com/gallery/2013/10/10-sebelius-quotes-about-obamacare-site-001233
Best celeb tweets on politics in 2013,12/23/13,https://www.politico.com/gallery/2013/12/best-celeb-tweets-on-politics-in-2013-001364
"The day in photos, Sept. 30",09/30/13,https://www.politico.com/gallery/2013/09/the-day-in-photos-sept-30-001181
Stacey Abrams to give Democratic response to State of the Union,01/29/19,https://www.politico.com/story/2019/01/29/stacey-abrams-to-give-democratic-response-to-state-of-the-union-1134068
"U.S., allies slam China for brazen cyberattacks as Trump administration indicts hackers",12/20/18,https://www.politico.com/story/2018/12/20/trump-administration-us-allies-condemn-china-for-brazen-cyberattacks-1070984
What we know about Medicare for All,03/06/19,https://www.politico.com/video/2019/03/07/medicare-for-all-explained-067827
POLITICO Pro Health Care Breakfast Briefing,03/19/13,https://www.politico.com/gallery/politico-pro-health-care-breakfast-briefing
Michele Bachmann's life and career,10/01/14,https://www.politico.com/gallery/michele-bachmanns-life-and-career
Who's who in Charlotte,08/02/12,https://www.politico.com/gallery/whos-who-in-charlotte
Tulsi Gabbard to run for president,01/11/19,https://www.politico.com/story/2019/01/11/tulsi-gabbard-2020-president-run-1098629
Fact or Fiction: Trump's claims on the decline in pharma prices,04/11/19,https://www.politico.com/video/2019/04/11/trump-admin-claims-drug-price-decline-067986
Legal experts: Court's new Obamacare inquiry likely won't doom law,06/27/19,https://www.politico.com/story/2019/06/27/obamacare-court-law-1386125
POLITICO Pro's Health Care Breakfast Briefing,07/25/13,https://www.politico.com/gallery/2013/07/politico-pros-health-care-breakfast-briefing-001998
"Study: Around the world, troubling levels of vaccine mistrust",06/19/19,https://www.politico.com/story/2019/06/19/study-vaccine-mistrust-1370526
Some providers fear 'brave new world' of freed patient health data,07/15/19,https://www.politico.com/story/2019/07/15/patient-health-data-regulations-1573633
Secretary Sebelius testifies on Obamacare rollout,10/30/13,https://www.politico.com/gallery/2013/10/secretary-sebelius-testifies-on-obamacare-rollout-001263
Supreme Court upholds health law,06/28/12,https://www.politico.com/gallery/supreme-court-upholds-health-law
Pols who dropped the F-bomb,01/02/13,https://www.politico.com/gallery/pols-who-dropped-the-f-bomb
Faith-based clinics sue HHS over family planning program rules,05/20/19,https://www.politico.com/story/2019/05/20/faith-based-clinics-hhs-sue-1335381
When a whole town goes on a diet,03/08/17,https://www.politico.com/gallery/2017/03/agenda-2020-muskegon-michigan-photos-002410
Obamacare online: File not found,10/02/13,https://www.politico.com/gallery/2013/10/obamacare-online-file-not-found-001186
President Obama thanks health care volunteers in Dallas,11/06/13,https://www.politico.com/video/2013/11/president-obama-thanks-health-care-volunteers-in-dallas-005333
How well do you know the news?,11/15/13,https://www.politico.com/gallery/2013/11/how-well-do-you-know-the-news-001289
"The day in photos, Nov. 13",11/13/13,https://www.politico.com/gallery/2013/11/the-day-in-photos-nov-13-001281
"The day in photos, Feb. 25",02/25/14,https://www.politico.com/gallery/2014/02/the-day-in-photos-feb-25-001481
Five technologies that will transform hospitals,11/08/17,https://www.politico.com/gallery/2017/11/08/new-hospital-technology-agenda-2020-002722
"The day in photos, July 22",07/22/13,https://www.politico.com/gallery/2013/07/the-day-in-photos-july-22-001030
"Sanders swipes at rivals, makes a case for 'Medicare for All'",07/17/19,https://www.politico.com/story/2019/07/17/sanders-swipes-at-rivals-makes-a-case-for-medicare-for-all-1598320
PHOTOS: When lawmakers go wild,08/19/12,https://www.politico.com/gallery/photos-when-lawmakers-go-wild
CDC urges vapers to beware as toll of lung cases rises to 215,08/30/19,https://www.politico.com/story/2019/08/30/cdc-vape-warning-lung-illness-1697026
21 potty-mouthed politicians,07/18/12,https://www.politico.com/gallery/21-potty-mouthed-politicians
QUIZ: How well do you know Pope Francis?,01/13/14,https://www.politico.com/gallery/2014/01/quiz-how-well-do-you-know-pope-francis-001460
Charlie Rangel's career,06/26/12,https://www.politico.com/gallery/charlie-rangels-career
Scientists from 7 countries call for global ban on heritable gene edits,03/13/19,https://www.politico.com/story/2019/03/13/nih-ban-gene-edit-dna-1220544
Stars react to Obama win,11/07/12,https://www.politico.com/gallery/stars-react-to-obama-win
150116_healthcare,01/16/15,https://www.politico.com/video/2015/01/150116-healthcare-001198
Anti-abortion clinics caught in tumult over Trump family planning rules,05/03/19,https://www.politico.com/story/2019/05/03/anti-abortion-clinics-family-planning-1402415
‘Something very rare’: FDA’s Gottlieb aggressively tackled difficult issues,03/05/19,https://www.politico.com/story/2019/03/05/gottlieb-fda-milestones-1242394
"Pushed by anti-abortion groups, HHS restricts fetal tissue research",06/05/19,https://www.politico.com/story/2019/06/05/trump-administration-imposes-new-restrictions-on-fetal-tissue-research-1354165
How Cory Booker would bolster abortion rights,05/22/19,https://www.politico.com/story/2019/05/22/cory-booker-abortion-rights-2020-election-1465352
"Trump-approved Medicaid work rules didn't increase employment, study finds",06/19/19,https://www.politico.com/story/2019/06/19/trump-medicaid-employment-study-1543335
California goes even bigger on Obamacare,06/16/19,https://www.politico.com/story/2019/06/16/california-obamacare-health-care-1530461
Trump calls out 'sad' Democrats for obstructing healthcare bill,06/12/17,https://www.politico.com/video/2017/06/12/trump-calls-out-sad-democrats-for-obstructing-healthcare-bill-063359
RNC responds: Health care a 'toxic political asset' for Obama,06/28/12,https://www.politico.com/blogs/burns-haberman/2012/06/rnc-responds-health-care-a-toxic-political-asset-for-obama-127602
"Sanders calls on Democratic rivals to reject drug, insurance industry donations",07/17/19,https://www.politico.com/story/2019/07/17/sanders-sanders-drug-insurance-donations-1596818
