Title,Len,Content
"Vijai, Damu now spar over vaccination of pharma staff",2198,"Margao: The political slugfest in Fatorda between two local power centres refuses to die down. While earlier this week, the duo were at war over taking credit for the uninterrupted power supply in Fatorda during the blackout, this time, Goa Forward Party president Vijai Sardesai and his arch rival, BJP general secretary Damodar Naik, sparred over the issue of non-Goans being vaccinated at the Margao urban health centre (UHC).
On Sunday, a notice was put up at the centre announcing that vaccination for workers of pharmaceutical companies has been temporarily withdrawn until further notice. As the notice came just a day after Sardesai and his group of councillors barged into the vaccination centre objecting to the large number of pharma workers queuing up for the jab, GFP lost no time in claiming that it was its diktat that prevailed.

Health officer of the UHC, Anju Kharangate, confirmed that the vaccination has been temporarily suspended upon the instructions of the directorate of health services, but stressed that the move had nothing to do with Sardesai’s protest.
“The proposal for setting up a separate facility for pharma workers at Verna industrial estate is already under the consideration of the health department. The vaccination programmes are conducted under the supervision and instructions of the central government, and not by political considerations,” said Kharangate when asked if the move was prompted by GFP’s objections.

Following Sardesai’s protestations at the vaccination centre on Sunday, Naik had slammed him, terming his “antics” as a “publicity stunt.” Stating that he had already moved a proposal before the government for setting up a vaccination centre at the multi-purpose school complex, Borda, Naik said that Sardesai was ignorant that many pharma workers were residents of Fatorda and thus had every right to get vaccinated at the Margao UHC.
On Sunday, GFP members addressed reporters condemning Naik’s statement and accusing him of working more for the welfare of pharma workers at the cost of locals’ health. “It’s because Sardesai did what he did yesterday that the vaccination for pharma workers has now been kept on hold,” one of them said.
"
Deaths of healthcare workers in Puducherry: Unions demand good quality PPE kits,2687,"PUDUCHERRY: Representatives of healthcare workers' unions have charged that sub-standard PPE kits provided to them by the government are the root cause of the increasing number of healthcare workers contracting the infection and succumbing to it.
Five healthcare workers had died of the infection in the last three days in the territory, they said.

""We have been urging the health secretary and lieutenant governor to provide us good quality PPE kits. We submitted a memorandum in this regard a month ago. The PPE kits provided by the government now is not good. We can't wear it for more than one or two hours. The healthcare workers remove them as it is very inconvenient. As the government did not respond to our request, we got sponsorship from donors and bought good quality PPE kits. But how long can we get the sponsorship? We don't want the bonus, pay hike or compensation. We want good quality PPE kits. Every day three or four healthcare workers die of Covid-19 infection. Many of us had gone into depression seeing our colleagues die,"" said a representative of the healthcare workers' union.
Her audio pleading the government for good quality PPE kits started circulating widely on social media.

Meanwhile, the Union territory of Puducherry registered the highest number of Covid-19 deaths in a single day on Sunday since the outbreak of the infection in March last year. Thirty-four patients, including nine women, died of the infection in the last 24 hours ending at 10am on Sunday taking the death toll to 1,359. Twenty-two of them did not have any comorbidities.
Puducherry headquarters reported the maximum deaths on Sunday with 24 followed by Karaikal (6) and Yanam (4). Puducherry headquarters has the maximum fatalities with 1,106 followed by Karaikal (146), Yanam (81) and Mahe (26). The fatality rate of the infection stood at 1.4%.
The territory reported 1,448 fresh cases even as 1,903 patients recovered bringing down the total number of active cases to 16,851. Of them, 14,825 are under home isolation and treatment.
Puducherry headquarters reported the maximum fresh cases with 1,160 followed by Karaikal (196), Yanam (56) and Mahe (34). Puducherry headquarters has the maximum active cases with 13,615 followed by Karaikal (2,108), Yanam (837) and Mahe (291). The territory has so far reported 96,060 cases of which 77,850 patients recovered registering a recovery rate of 81%. The positivity rate of the samples (9,037) tested on Sunday stood at 16%.
Healthcare authorities have so far tested 9.8 lakh swab samples of which 8.57 lakh samples returned negative. They have so far administered Covid-19 vaccine to 2.41 lakh people (including the second dose).
"
"No Covaxin doses left for 45-plus, healthcare workers in Delhi after May 24: AAP MLA Atishi",1424,"NEW DELHI: There will be no Covaxin doses left for those aged above 45, frontline and healthcare workers in Delhi after Monday, with no clarity on the supply of the next installment from the Centre, AAP MLA Atishi said on Sunday.
She said the national capital has so far received 45.94 lakh vaccine doses for healthcare workers, frontline staff and those aged above 45, of which, 43.79 lakh have been administered to the beneficiaries.

“Delhi has only 25,000 Covaxin doses left for this (above 45 years) category. Though the last installment received from the Centre is being used for second doses, there will be no doses left after Monday,” she said.
The AAP leader rued that there has been no clarity on the supply of the next installment of Covaxin for this category, though the central government had promised to provide more doses in June.

She said the city has received 8.17 lakh vaccine doses for the 18-44 age group so far, of which, 8.07 lakh doses had been utilised by Sunday morning.
“Vaccination centres administering Covaxin have already been shut. Similarly, Covishield inoculation centres will have to be closed from Monday,” she said.
Atishi noted that 64,214 people received the vaccine jabs on May 22.
A total of 50.85 lakh doses have been administered to the beneficiaries in Delhi since the nationwide inoculation drive began on January 16. Around 11.51 lakh people have got both the doses, she added.
"
Healthcare staff jam Sushant Singh Rajput's song Namo Namo from ‘Kedarnath’ to cheer up COVID-19 patients,0,
Southern California's Indian American community raise funds to support healthcare in India,0,
"Uttarakhand to start antigen tests at all community, primary healthcare centres",1753,"DEHRADUN: Uttarakhand will start rapid antigen tests at all government community and primary healthcare centres (CHCs and PHCs) across the state, aiming to make testing accessible in remote hill districts, which have seen a sharp rise in Covid-19 cases and deaths in the last two months. An order making this mandatory was issued by secretary (in-charge), health, Dr Pankaj Pandey on Friday.
Director of medical education and health, Uttarakhand, Dr SK Gupta, said that there are 79 CHCs and 578 PHCs across the state currently and barring some, most of these have Covid-19 testing facilities. “We also have 494 mobile teams to collect samples from remote areas,” added Dr Gupta. “The facility should be made available at the earliest in all the CHCs and PHCs where it’s not happening currently,” said Dr Pandey.

Anoop Nautiyal, a social activist who is tracking the Covid-19 situation in the state, said, “With large number of patients in home isolation in state’s rural areas, it is critical to see if these patients fulfil the isolation guidelines issued by the centre and ICMR. Also, so many patients staying at home does not bode well, as they will not get proper medical care and that might increase mortalities.”
While testing is the first step to arrest the rising number of Covid cases, healthcare infrastructure is also in a shambles in the hills. As per the data of Panchayati Raj Department, there were 15,981 active Covid-19 cases in rural areas on May 18, out of which 14,851 (93%) were in home isolation and only 1,008 (6%) patients were hospitalized.

Among the nine hill districts of Uttarakhand, Pauri, Tehri, Almora and Rudraprayag are the worst affected. These five have recorded positivity rates above 20% almost every day in May.
"
"Will reconsider current rates of Covid treatment, Jharkhand assures private hospitals",1021,"RANCHI: The state government on Friday gave the managements of private hospitals in Ranchi and across Jharkhand a verbal assurance to look into the existing rates of Covid-19 treatment. Representatives from various private hospitals sat across the table with health secretary Arun Kumar Singh and flagged their concerns at the department’s campus in Namkum.
The Association of Healthcare Providers India urged the department to remove the existing capping on treatment rates of Covid-19. In an effort to stop overcharging in treatment of coronavirus patients in private hospitals, state health department in April this year fixed the treatment charges from Rs 4,000 per day to Rs 18,000 depending on the class of city, certification of the hospital and the kind of bed occupied.
“In many cases, the government takes action against hospitals over tweets and messages on social media. We urged the government that it should conduct a probe before taking such action,” Yogesh Gambhir, the state president of AHPI, told TOI.
"
Kerala govt tells private hospitals to install medical oxygen plants,2791,"KOCHI: As Kerala battles a dramatic rise in Covid cases and subsequent oxygen shortage due to transportation issues, the state government has now asked all private hospitals to install pressure swing adsorption (PSA) medical oxygen generation plants.
The state government is also in the process of installing more such plants in its facilities. While major private hospitals are looking at joining hands to install a joint plant, small and medium hospitals have expressed inability to spend huge amounts on the plant.



The government plans to use PSA medical oxygen generation plant facility to supply oxygen to beds with oxygen facility in the hospital wards or rooms, where 60% to 65% Covid patients are admitted. However, in the ICUs, liquid oxygen will be used. “For the ICUs we will need to use liquid oxygen to maintain pressure.

However, with PSA plants in place, the excess demand for liquid oxygen will come down, ensuring that there is no shortage of the same for critical patients in the ICU and those in need of ventilator support,” said Dr Santosh Kumar S S, deputy medical superintendent, Thiruvananthapuram medical college.
Kerala Medical Services Corporation Ltd has been asked to procure 35 PSA - oxygen generation plants and to establish them at the government hospitals in order to augment oxygen generation capacity at the health care institutions in the state. “…pleased to instruct all private hospitals to install PSA oxygen generation plants of adequate quantity corresponding to the bed capacity,” said the government order signed by health secretary Dr Rajan Khobgragade.
However, many cash-starved private hospitals have raised concerns. “PSA oxygen generation is not practical for small and medium hospitals, mainly due to the cost and lack of infrastructure facilities and for bigger hospitals due to centralized supply whether it would be able to maintain pressure ensuring proper oxygen supply. Due to this, liquid oxygen is needed,” said Dr Jayakrishnan AV, chairman, Indian Medical Association’s (IMA) committee for vaccination promotion and coordination.
Meanwhile, some of the big players are planning to join hands to invest together to set up plants. “Rather than having an independent plant, we feel that it is better to partner and share oxygen. It is economical and feasible then. We are already in talks with hospitals,” said Dr M I Sahadulla, chairman and managing director, KIMS Healthcare Group and president, Association of Healthcare Providers India (Kerala chapter).
Even Kerala Private Hospital Association (KPHA) has set up a sub-committee to study the matter in detail and see if hospitals in the vicinity or adjacent districts should come together to set up the plant and whether such a plant is feasible and required for all hospitals.
"
Black fungus: More to it than just steroids,3165,"NEW DELHI: Is the use of steroids the primary reason for the upsurge in black fungus infection? While the primary cause of mucormycosis is overuse of steroids, doctors said other factors are also responsible for the spike. Senior doctors argue that steroids have been used to treat several diseases, but never in recent years has such an exponential increase in mucormycosis been seen.
Dr Uma Kumar, head of rheumatology at AIIMS, reasoned, “We have used steroids for weeks, months and in some cases, years, but in my career, I hadn’t seen such a rise in black fungus cases. There has to be other factors involved, and they should be investigated.” She added that sanitation and healthcare associated with fungal infections were also concerns.

Immunosuppressants, transplants, diseases like leukaemia, AIDS, kidney and liver conditions and malnourishment predispose an individual to mucormycosis, noted Dr Anoop Mishra, chairman, Fortis Centre for Diabetes, Obesity and Cholesterol. “Also, if a hospital or home is contaminated with moulds on walls or the ventilation system or medical supplies are not well sterilised, black fungus infection can occur,” he said. “Mould grows on stale bread, vegetables and fruits.”
Doctors also stated that the purity of oxygen did not have a role in triggering mucormycosis. Dr Vidit Tripathi, senior ENT consultant at Fortis Hospital, said, “It is an opportunistic infection in any medical condition causing reduced immunity, such as cancer, chronic kidney disease or AIDS. Long standing hypoxia caused by Covid and increased ferritin (blood protein) level in blood as observed in some Covid patients are also factors. The purity of oxygen or humidifier isn’t significant.”

However, Dr Sandeep Garg, pulmonologist at Ujala Cygnus Group of Hospitals, felt that besides the use of industrial oxygen, even the improper use of medical oxygen was a danger. “Medical oxygen requires humidification before administration to patients. The gas, therefore, has to pass through a container filled with sterile water. The water itself must be sterilised and changed frequently as per protocol. If the water is not sterile, it is potentially a source of black fungus infection,” said Garg.
While emphatic that steroids weren’t the only factor, Dr Ameet Kishore, senior ENT consultant, Indraprastha Apollo Hospitals, conceded that high doses of steroids over a prolonged period caused a sugar spike that could result in black fungus infection. “Indiscriminate and unmonitored use of steroids can cause a steep spike in sugar levels. If this goes unchecked, it leaves the individual susceptible to mucormycosis,” said Kishore. “Steroid medication should, therefore, be done under the supervision of a healthcare expert.”
In addition to doses and duration of steroid administration, diabetes as a comorbidity was a big factor, pointed out Dr Sandeep Budhiraja, group medical director, Institute of Internal Medicine, Max Healthcare. “Steroid cause sugar levels to jump. Another trigger is ferritin, which is usually high in Covid patients and the mucor fungus feeds on iron produced in the body because of this protein,” explained Budhiraja.
"
"'It's like hell': As Tokyo Olympics loom, Japan's healthcare system in turmoil",7955,"TOKYO: As she struggled to breathe, Shizue Akita had to wait more than six hours while paramedics searched for a hospital in Osaka that would treat her worsening Covid-19.
When she finally got to one that wasn't overwhelmed with other patients, doctors diagnosed severe pneumonia and organ failure and sedated her. Akita, 87, was dead two weeks later.

""Osaka's medical systems have collapsed,"" said her son, Kazuyuki Akita.
He has watched from his home north of Tokyo as three other family members in Osaka have dealt with the virus, and with inadequate health care.

""It's like hell.""
Hospitals in Osaka, Japan's third-biggest city and only 2 1/2 hours by bullet train from Summer Olympics host Tokyo, are overflowing with coronavirus patients. About 35,000 people nationwide — twice the number of those in hospitals — must stay at home with the disease, often becoming seriously ill and sometimes dying before they can get medical care.

READ ALSO
Over 80 percent of Japanese oppose Tokyo Olympics this summer: Poll

More than 80 percent of Japanese oppose hosting the virus-postponed Olympics this year, a new poll published Monday showed, with just under 10 weeks until the Tokyo Games. The weekend survey by the Asahi Shimbun daily found 43 percent of respondents want the Games cancelled, and 40 percent want a


As cases surge in Osaka, medical workers say that every corner of the system has been slowed, stretched and burdened. And it's happening in other parts of the country, too.
The frustration and fear are clear in interviews by The Associated Press with besieged medical workers and the families of patients in Osaka. It's in striking contrast with the tone in the capital Tokyo, where Olympic organizers and government officials insist the July Games will be safe and orderly even as a state of emergency spreads to more parts of the country and a growing number of citizens call for a cancellation.
Some see Osaka as a warning for what could happen to the rest of Japan if the crisis worsens at a time when officials — and the world — are focused on the Olympics.
Osaka's struggles are a ""man-made disaster,"" Akita told AP in a written message, caused in part by officials lifting an earlier state of emergency despite signs of a rebound in infections. He thinks his mother might have lived if she'd been treated sooner.
Many here are stunned by what's happening. Japan, after all, is the world's third-biggest economy and has, until now, managed the pandemic better than many other advanced nations. But the current surge has sent the daily tallies of the sick and dying to new highs.

READ ALSO
Tokyo Olympics should happen, our hard work should not go in vain, says veteran shooter Sanjeev Rajput

""Olympics should happen with all the safety protocols in mind. All rules and regulations should be followed. There shouldn't be any carelessness. We all have worked hard to reach this stage. Olympics should happen. All I am requesting shooters and every athlete to please follow protocols. If you do


The turmoil is most evident in Osaka.
Paramedics, clad in protective gear, cannot perform mouth-to-mouth resuscitation and must take extreme precautions to avoid exposure to aerosols, officials and health workers say. Disinfecting an ambulance takes an hour after it has carried a COVID-19 patient, keeping paramedics from rushing to the next call.
Emergency patients get only the treatment that happens to be available, not what's most likely to increase their chance of survival, medical experts say.
A patient suffering from heart failure, for example, was rejected by an advanced emergency hospital, and a child in critical condition could not find a pediatric hospital because they were all full, according to an Osaka paramedic who would only give his first name, Satoshi, because he is not authorized to talk to the media. The child later died, he said.
""Our job is to bring people who are dying and deteriorating to the hospital,"" he said.
""In the current situation, we are not even able to do our job.""

READ ALSO
Tokyo Olympics: From a dream in 2020 to a risk in 2021

The way the Covid-19 graph has travelled, creating peaks and valleys, a threat to any major event remained a reality even after an extended wait. Japan would have hoped that would not hold true in 2021. But it's happening exactly that way and making it difficult to not keep fingers crossed for the


As emergency measures drag on amid surging cases, Prime Minister Yoshihide Suga has seen support for his government slide. While he insists Japan will safely hold the Olympics, polls show 60% to 80% are against pushing ahead with the Games.
There is no indication so far the Olympics will be cancelled. The International Olympic Committee, which was wrapping up its final planning sessions on Friday with Tokyo Olympic organizers, has repeatedly said they are going ahead.
But the IOC's most senior member Richard Pound, in an interview with Japan's JiJi Press, said that the final deadline to call it off was ""before the end of June.""
Pound repeated — as the IOC has said — that if the Olympics can't happen this summer they will be canceled, not postponed again.
Japanese medical groups say they cannot accommodate the possible health needs of the Olympics as pressure for coronavirus treatment rises and medical workers and government officials try to speed up a slow-moving vaccination rollout. Less than 2% of the total population has been fully vaccinated.

READ ALSO
To play or not to play: Is Tokyo heading for a 'closed' Olympics?

The indications from the International Olympic Committee (IOC) and the organising committee in Japan have been that they are sure about pulling off the Games. But what would be the nature of the Olympics in that case? It certainly will be far from a 'festival'. An estimated US$15.4 billion ride on


As the vaccination pace gradually picks up, the government plans to open two large inoculation centers Monday using Moderna shots, one of two new vaccines expected to be approved Friday.
This week Osaka passed Tokyo, the nation's biggest city, with the most total virus deaths, at 2,036. Of about 15,000 patients in Osaka, only about 12% landed at hospitals, while the rest had to wait at home or in hotels. The number of COVID-19 deaths that happened outside of hospitals in April tripled from March to 96, including 39 in Osaka and 10 in Tokyo, police statistics show.
Japan's daily cases and deaths are small by global standards, and the country has one of the world's largest per-capita numbers of hospital beds.
So why the struggles?
It is partly because unprofitable COVID-19 treatment is largely limited to public-run hospitals, which account for only about one-fifth of Japan's 8,000 hospitals. Private hospitals, many of them small, are hesitant or unprepared to deal with coronavirus cases.

READ ALSO
Olympics countdown: The Tokyo experience through the eyes of Indian rowers

The Indian rowing squad recently made a successful trip to Japan for the Olympic qualifiers. Arjun Lal Jat and Arvind Singh bagged a Games quota in men's lightweight double sculls, but the squad's overall experience was far from ""normal"". But be it at the hotel or at the venue one thing that ruled


The government has also significantly reduced local health centres, which are key to infectious disease prevention, from about 850 in the 1990s to 469 in 2020, causing bottlenecks because of staff shortages and overwork.
Less than 5 per cent of about 1.5 million hospital beds in Japan are set aside for COVID-19 treatment, an increase from less than 1,000 in April of last year, according to Health Ministry data, but still not enough.
The recent surge has seen more serious cases that have quickly filled hospital beds.
More than half of about 55 coronavirus deaths at the Osaka City Juso Hospital are from the latest surge, said Dr. Yukio Nishiguchi, head of the hospital. ""It's like being hit by a disaster,"" he said.
"
"Bombay high court tears into Goa government for seeking Covid certificate waiver for 5,400 workers",3603,"PANAJI: The high court of Bombay at Goa slammed the state government for filing applications seeking to waive the requirement of a Covid negative certificate for over 5,400 persons who travel to Goa every day for employment from neighbouring states, when the positivity rate was 32%.
“Even as of May 17, though the positivity rate has fallen to 32.7%, it is perhaps the highest in the entire country. This application for waiver, therefore, cannot be regarded as being made in any public interest or to find some balance between arresting the spread of the epidemic and legitimate economic concerns,” the court stated in its order passed on May 18.



According to the government, as many as 3,443 and 1,992 workers enter Goa daily from Maharashtra and Karnataka, respectively. The court said that if there were no restrictions on entry into Goa, the state’s medical infrastructure would completely collapse.

While seeking waiver of a Covid negative certificate, the government assured that the workers would be thermally scanned at the respective checkposts. The government tried to make its case by pointing out that as of May 10, hardly 0.25% of the travellers entering Goa had tested positive for Covid-19.
“The statistics pointed out in this application are misleading because they refer to the tested cases, which themselves may be few. The tested cases are not restricted to entrants by road alone. The statistics ignore the untested and asymptomatic cases. Therefore, based on the statistics referred to in the application, no case is made out for variation or vacation of our interim order,” a division bench comprising Justice M S Sonak and Justice M S Jawalkar observed.
The court noted that even if the workforce of approximately 3,443 people is permitted to enter Goa without a negative RT-PCR certificate, they will require a negative certification from Goa to enter into Maharashtra in the evening. It is not clear as to whether the workforce from Karnataka can actually travel into Goa and thereafter return on the same day without proof of vaccination or an RT-PCR negative certificate, the court said.
Advocate general Devidas Pangam said Goa has to rely upon its neighbouring states of Maharashtra and Karnataka for supplies, labour, and workforce. He submitted that the restriction has been affecting Goa’s economy and the smooth operation of industries, including those concerned with combatting the Covid-19 pandemic.
The government trying to seek waiver for residents of Goa or persons coming for work into Goa “overlooks the unfortunate fact that the coronavirus makes no distinction between the residents of Goa or persons entering for work into Goa…,” the court stated.
To the ICMR advisory placed before the high court by the advocate general stating that the need for RT-PCR tests in healthy individuals undertaking interstate domestic travel may be completely removed to reduce the load on laboratories, the high court pointed out that this was issued on May 4 in context of the general position of the epidemic throughout the country.
“To that extent, the focus of the advisory was not on the peculiar situation in the state of Goa. Here, almost 2,000 deaths have been reported since the epidemic raised its ugly head in March 2020, out of which almost 1,000 deaths took place in the last 10 days or thereabouts,” the court stated.
“The position of the state-run medical facility, ie GMC, was too horrendous to recall, particularly in the context of overstretched demand on medical infrastructure, oxygen, and even on the medical and paramedical staff,” the court stated.
"
"Goa's recovery rate at 84%, but Thursday sees 44 deaths",1922,"PANAJI: Goa reported 1,582 fresh Covid-19 cases, 44 casualties, and 3,694 recoveries on Thursday. While the recovery rate rose to 84 %, the case positivity rate increased to 35% as against 31% on Wednesday. The state currently has about 20,800 active cases.
While there has been a dip in new cases since Saturday, health secretary Ravi Dhawan said that a wait of few more days is warranted to know if Goa has seen its peak.

Goa Medical College (GMC) dean Dr S M Bandekar, said that there’s been a drop in admissions. Thursday saw 68 Covid patients admitted. Also, there were no patients either on the hospital floor or on trolleys, he said.
The state’s Covid-19 toll meanwhile rose to 2,273, with 44 casualties recorded over the past 24 hours. Of these, 22 deaths were reported at GMC, 12 at the South Goa district hospital, five from private hospitals, one casualty each from the sub-district hospitals of Ponda and Chicalim and one death reported from the primary health centre, Chicalim.

Three deceased had been vaccinated, with one even receiving both doses.
Meanwhile, the state government has decided to implement a technology-based system to regularly track and follow-up on patients under home isolation. “We have selected an agency, Step One, that is providing this service in 11 other states,” Dhawan said.
While the agency’s service is free, the government will incur the cost of call charges, which will be paid directly to BSNL, he said.
The first call to the patient will be made through health services to obtain details, which will be entered in the portal. From the second to the tenth day, calls will go from the system and the patient will be questioned about five parameters to monitor their health status. If the response to any two questions is “yes” the patient will get a red flag, and a backend team of doctors will follow-up so there is timely intervention before their condition deteriorates.
"
Goa: Cansaulim facility helps avert deaths,1650,"VASCO: The Cansaulim Primary Health Centre (PHC), which was converted into a step-up Covid centre 10 days ago, has seen 49 admissions so far. The 50-bedded facility caters to patients with comorbid conditions and ensures that their condition remains stable.
Health officer of Cansaulim PHC Dr Soccour Quadros said that in the past 11 days, since the step-up facility was set up, no Covid patient with comorbidities has died. “The hospital does not have ventilators and so we admit Covid-19 positive patients with comorbidities with normal oxygen levels,” he said.

It has 17 oxygen cylinders and four oxygen concentrators. “We admit patients from nearby areas i.e. Cortalim constituency, but also those from other areas on call. Patients with diabetes, or fever for 6-7 days, who have tested positive, are admitted here. Sometimes patients are referred from other hospitals,” Quadros said.
The Verna Industrial Estate, as part of its Corporate Social Responsibility, has helped the hospital with free supply of medicines.

From May 10, since the hospital commenced operations as a step-up Covid Care Centre it has had 49 admissions in all. Of these, 25 have been discharged after recovery. Ten have been referred to other hospitals like ESI, Margao or Goa Medical College for further treatment.
At present, as of Thursday, only 11 are undergoing treatment at the Cansaulim centre, including two children.
Meanwhile, the newly constructed Cansaulim PHC also provides general OPD facilities to villagers. In the basement area, they carry out antigen and RT-PCR tests to detect Covid. The first and the second floors are dedicated to Covid-19 patients.
"
More than 150 Covid-19 vaccination centres in Delhi will have to be shut from Friday: AAP MLA,1772,"NEW DELHI: Delhi's stock of Covishield vaccine for the 18-44 age group will last less than a day and the city government will have to shut more than 150 vaccination centres on Friday, AAP MLA Atishi said on Thursday.
Delhi has received 8.17 lakh vaccine doses for the 18-44 years category so far, of which, 7.49 lakh doses had been utilised by Thursday morning.

“We have already exhausted the Covaxin stock. The remaining Covishield doses will last less than a day for this category after Thursday evening,” Atishi said while presenting the vaccination bulletin online.
“Therefore, we will have to shut more than 150 vaccination centres meant for the 18-44 age group from Friday. We appeal to the central government to make more vaccines available for this category immediately,” she said.

The national capital has so far received 45.44 lakh vaccine doses for healthcare workers, frontline staff and those aged above 45, of which, 42.99 lakh doses have been administered, the AAP MLA noted.
Around 50,000 Covishield doses are on the way to Delhi for this age group, she said.
“After Thursday evening, the city will have two days of Covaxin stock and nine days of Covishield doses left for this category,” she said.
The AAP leader added that 68,604 people received vaccine jabs on May 19.
Fewer doses were administered as dispensaries conduct routine immunisation for children on Wednesdays and Fridays, she said.
A total of 48.69 lakh doses have been administered in the national capital since the inoculation drive began on January 16. Around 11.01 lakh people have got both the doses.
Healthcare workers, frontline staff and those aged above 45 are being given the jabs at 623 centres, whereas beneficiaries in the 18-44 age group are being inoculated at 368 centres.
"
India conducts 20.55 lakh Covid-19 tests in single day,2522,"NEW DELHI: More than 20.55 lakh Covid-19 tests were conducted in a span of 24 hours, the highest-ever conducted in a single day in India, while the daily positivity rate stands at 13.44 per cent, the Union health ministry said on Thursday.
Cumulatively, 20,55,010 tests were conducted on Wednesday in the country.

India's daily Covid-19 recoveries outnumbered the daily new cases for the seventh consecutive day. A total of 3,69,077 patients recuperated in a span of 24 hours as against 2,76,110 infections being reported during the same period, the ministry said.
India's cumulative recoveries have reached 2,23,55,440.

Besides India recorded less than 3 lakh new cases for four consecutive days now.
Tamil Nadu, Karnataka, Maharashtra, Kerala, Andhra Pradesh, West Bengal, Odisha, Rajasthan, Uttar Pradesh and Hayana reported 77.17 per cent of the 2,76,110 new cases registered in a span of 24 hours.
Tamil Nadu has reported the highest daily new cases at 34,875, followed by Karnataka with 34,281 new cases.
The ministry said India's total active cases have decreased to 31,29,878 with a decline of 96,841 cases being registered in the total active caseload in a day.
It now comprises 12.14 per cent of the country's total cases.
Karnataka, Maharashtra, Kerala, Tamil Nadu, Andhra Pradesh, Rajasthan, West Bengal and Uttar Pradesh cumulatively account for 69.23 per cent of India's total active cases.
The National Mortality Rate currently stands at 1.11 per cent, the ministry said.
A total of 3,874 deaths were reported in a span of 24 hours.
Ten states account for 72.25 per cent of the new deaths. Maharashtra saw the maximum casualties (594). Karnataka follows with 468 daily deaths.
The ministry also said that the cumulative number of Covid-19 vaccine doses administered in the country has reached 18.70 crore.
A total of 18,70,09,792 vaccine doses have been administered through 27,31,435 sessions, according to the provisional report till 7 am.
These include 96,85,934 healthcare workers (HCWs)) who have taken the first dose and 66,67,394 HCWs who have taken the second dose, 1,46,36,501 FLWs who have received the first dose, 82,56,381 FLWs who have taken the second dose and 70,17,189 beneficiaries in the 18-44 years age group who have received the first dose.
Besides, 5,83,47,950 and 94,36,168 beneficiaries aged 45 to 60 years have been administered the first and second dose respectively, while 5,49,36,096 and 1,80,26,179 beneficiaries of more than 60 years old have taken the first and second dose
"
Rajasthan: Villagers bank on black magic to keep coronavirus at bay,2699,"JAIPUR/AJMER: Meandering through the deserted alleys of dusty Dantra Bandh village in Bhilwara, you can’t miss shoes and slippers tied at the doors.
The village, which has recorded 28 deaths in the last 31 days mostly due to influenza like illness (ILI), is following the diktat of a ‘bhopa’ (quack) of keeping the virus at the bay. He warned the 500 households that Covid has set on the earth to revenge for the killings made by their ancestors.

“Tying footwear at the doors would scare the virus from entering your house. This method has been successful in saving our lives and those who have died are those who mocked it,” said Mohan Lal Khateek, a villager, who has lost three of his relatives due to what he claimed ‘unknown’ reasons.
He firmly believed that those who go to the hospital will return dead in a PPE kit.

The pandemic has thrown a light on how quacks and sect leaders govern the life of the villagers is costing dearly in the pandemic. They are working overtime suggesting ways and activities based on ‘superstition’ to protect people from Covid while giving them an alternate to healthcare system.
From placing slippers at doors to burning coconuts outside the house and to forming mustard oil circles around the houses to wearing neem and tulsi trees around the neck, several strange ‘remedies’ are being suggested by the quacks.
The people of Umand village in Kapasan, Chittorgarh, are having a hard time for the last two days due to incessant rain. Rainwater is flooding their houses as for the last 20 days, every household here is not closing the doors. Reason: The village tantrik, who is also a local priest, has asked the villagers to not lock their houses as he is burning sacred wood to eliminate the virus. “The smoke of the wood would kill the virus,” said Pabba Lal, a villager, who said they guard outside the house every night fearing the entry of stray and wild animals.
The village has a population of 2,500 people who say the visuals of people in big cities dying for want of beds and medicines have made them believe that they have no place in the government healthcare system.
For the last seven days, the villagers of Lacchipura village in Pisagan village in Ajmer are busy singing carols and hymns around a fire at the centre of the village. They believe that Covid is an evil spirit that will be eliminated by the sacred fire and worshipping Goddess Mata Rani.
“Neither PM Modi nor the CM Gehlot would save from the misery of Covid other than our deities. If we keep our deities happy, they will ensure our happiness,” said Dinesh Kumar, a villager. The villagers have kept the trolley full of wood in advance to make sure the ritual runs uninterrupted.
"
Bengaluru: IISc startup gets nod to produce hand-held test kit,1497,"BENGALURU: PathShodh Healthcare, a Bengaluru-based startup, which had developed a first-of-its-kind hand-held semi-quantitative electrochemical ELISA test kit for Covid-19 antibodies, has received licence from the Central Drugs Standard Control Organisation to manufacture the product for sale.
PathShodh is incubated at the Society for Innovation and Development, Indian Institute of Science (IISc). Vinay Kumar, CEO, PathShodh, said: “The technology can detect Covid-19 antibodies all the way down to the nanomolar concentration. It can work with venous or capillary (finger-prick) whole blood sample or serum sample. We plan to deploy the product in the market in the next couple of weeks.”

The kit has been validated at Translational Health Science and Technology Institute, Faridabad, as per requirements of the ICMR.
IISc said: “The novelty of the technology is based on the measurement of electrochemical redox activity of antibodies specific to SARS-CoV-2 spike glycoprotein (S1). The S1 protein has a receptor binding domain (RBD) which latches on to the ACE2 receptors on the host cells before infection. Hence, antibody tests targeting the S1 spike protein are more representative of immune response against infection compared to those that target the nucleocapsid (N) protein.”

This test has been developed by leveraging PathShodh’s Lab-on-Palm platform “anuPathTM”, which interfaces with disposable test strips functionalised with an immunoreceptor specific to Covid-19 antibodies.
"
