Title,Len,Content
Employers may reconsider moving to Texas due to new abortion law,6719,"In the past decade, Texas attracted almost 4 million people and a cavalcade of employers thanks to low taxes, lax regulation and thriving cities. But a defiant attitude toward COVID restrictions, new limits on voting access and now the nation’s strictest abortion law could undermine its appeal for future moves.  Companies including Apple Inc., Toyota Motor Corp. and Tesla Inc. have moved operations and college-educated, creative-class workers to Texas in recent years; enclaves like Austin and Houston’s Montrose neighborhood felt a little like San Francisco with withering humidity. Now, those workers find themselves in a state taking far-right stances in a culture war with national ramifications for women’s autonomy and presidential politics. “Other states are competing for people,” said Tammi Wallace, chief executive officer of the Greater Houston LGBT Chamber of Commerce. “If you look at what our state is doing, and then you see another state where they’re not doing some of those things, you might say, ‘Well, the money’s good, but where do I want to raise my family?’” In a 5-4 vote, the U.S. Supreme Court refused to block a new Texas law outlawing most abortions after six weeks of pregnancy. The measure, which took effect Wednesday, is the tightest restriction in the nation.  No major companies spoke Wednesday about the law. But Bumble Inc., an online dating application based in the Texas capital of Austin, said on Instagram Wednesday night that it had created “a relief fund supporting the reproductive rights of women and people across the gender spectrum who seek abortions in Texas.”  The state now outlaws most abortions during the sixth week, before many women know they are pregnant. Challengers told the court that the measure would prohibit abortions for at least 85% of the women seeking one in the country’s second-most populous state.  The law’s enforcement mechanism lets private parties sue a clinic or anyone who helps a woman get an abortion, but doesn’t authorize government officials to sue alleged violators. Supporters of abortion access say that’s a way to skirt the high court’s Roe v. Wade decision—which stemmed from a Texas case—guaranteeing a right to the procedure. They fear it could become a national template.  “The Supreme Court has ignored 50 years of precedent by allowing abortion to become nearly impossible for patients to access in Texas,” Planned Parenthood said in a tweet Thursday. “The impact of this heinous abortion ban cannot be understated. We’ll never stop fighting to get our patients the care they need.” Support for legal abortion is greater among those with more education, according to a Pew Research Center poll this spring. About 50% of those who completed high school or less support legal abortion, compared with about 71% of those with postgraduate degrees. Those are the workers Texas has been attracting.  Companies have played a major role in the politics of the Donald Trump era and its aftermath, as Republican governors have tried to court the ex-president’s loyalists, many of whom refuse to accept the legitimacy of Joe Biden’s election and spurn public health measures. Major League Baseball moved its All-Star Game from Atlanta after Georgia enacted restrictions on voting. In Florida, cruise lines have sparred with Governor Ron DeSantis over coronavirus vaccine mandates.   Several firms issued statements Wednesday condemning the Texas voting bill passed the evening before, which would prohibit many local policies established to aid voting during the pandemic. Critics say its aim is to depress the Democratic vote, particularly in heavily diverse cities such as Houston. Republican Governor Greg Abbott has promised to sign the measure in the name of ballot security, and backers have said it actually makes voting easier.  Many major employers took a different view.  “The new Texas voting law restricts rather than expands access to voting,” said Anna Walker, vice president of public affairs for Levi Strauss & Co. The San Francisco company has stores in the state, and Walker said it would “continue to make sure all our U.S. employees are aware of changing voting laws and how that impacts where and how they vote, supporting them and their communities in their efforts to fully participate in our democracy.” The bill puts an end to drive-thru voting, further curbs an already restricted mail-in voting program and empowers partisan poll watchers. The measure had already prompted a backlash earlier this year from major companies such as HP Inc., Microsoft Corp. and Fort Worth-based American Airlines Group Inc. We “oppose any changes that would restrict eligible voters’ access to the ballot,” the businesses said in a statement in May. “Freedom is preserved in our democracy when we hold free and fair elections that protect the fundamental rights of all Texans.” HP said Wednesday it would continue to support reforms that make it possible for more people to vote.  A spokesman for Apple said the company would have no comment. Toyota and Tesla didn’t immediately respond to requests for comment. Abbott’s office didn’t respond to requests for comment Wednesday. In a prepared statement, he called the session that produced the voting bill “a monumental success.” In May, he said the abortion law “ensures the life of every unborn child with a heartbeat will be saved from the ravages of abortion.” The elections bill, the abortion law, friction over transgender issues and school curriculum all add up, said Ray Perryman, a former economist at Baylor University in Waco who has been tracking the Texas economy for 40 years. “Knowledge workers are overwhelmingly opposed to this sort of thing, and they are the single biggest resource for high growth companies,” Perryman said. Abbott and his predecessor as governor, Rick Perry, have for years been aggressively courting companies from other states, particularly California, initially with little to show for it. But Tesla now has a new factory under construction in Austin, among other successes. Texas’s ruling conservatives—no Democrat has been elected to statewide office since the early 1990s—have often been at odds with transplants from places like California, and with the state’s diverse cities. District lines have diluted votes from Houston, Austin and Dallas, which all have Democratic leaders, and empowered rural conservatives.   The Legislature has remained firmly in Republican control as have the two U.S. Senate seats. The state will gain two U.S. House seats after redistricting this year, and the process may solidify party control in Austin.  —With assistance from Jordyn Holman, Ian King, Dina Bass, Mark Gurman, Greg Stohr and Dana Hull."
Hospitals faced a surge in non-COVID infections in 2020,2966,"U.S. hospitals faced a surge in many other kinds of infections as COVID-19 taxed health care capacity across the country last year, according to a new report from federal researchers. Four types of health care infections commonly tracked as core measures of hospital quality increased significantly in 2020, compared with what would have been expected based on prior years’ rates, researchers from the Centers for Disease Control and Prevention reported in a journal article Thursday. The increases show how the pandemic’s strain on hospitals rippled into other aspects of caring for patients. During COVID surges, facilities often stretched the limits of their staff, equipment and bed space—conditions that returned in some states during this summer’s wave. At the time, experts cautioned that the crisis conditions—reusing some personal protective equipment, improvising new intensive-care beds, assigning more patients to each nurse—would have consequences on quality of care. “Hospitals saw a large influx of really critically ill patients, many of whom had what we already know of to be risk factors for these very infections,” said David Calfee, an infectious disease physician at Weill Cornell Medicine in New York. “We had severe reduction in resources in both supplies as well as staff.”  The pandemic conditions likely affected other measures of health care quality as well, said Calfee, who studies hospital infections. The health care industry has been trying to improve hospital safety for decades and reduce the rate at which patients contract infections in medical settings. Infection rates, sometimes linked to hospital reimbursements by the government, had been declining for years before the pandemic. Three types of infections linked to equipment attached to patients, like catheters and ventilators, rose sharply last year, according to the CDC report published in the journal Infection Control & Hospital Epidemiology. The fourth was a measure of the antibiotic-resistant bacteria known as MRSA. Some of the increases were large: Infections associated with central lines used to deliver medication to patients jumped by about 47% in the second half of 2020 compared with the year before. Two other types of infections, associated with surgical sites and a illness known as C. diff, didn’t increase. The CDC researchers evaluated standardized infection rates that took into account changes in the number of patients in different periods. The data reinforce the need to adhere to infection-control practices even in times of crisis. “Basic infection control practices must be hardwired into practice so that they are less vulnerable when the health care system is stressed,” researchers from the National Institutes of Health wrote in an editorial accompanying the study. “It is upon us to learn from it and to get better because of it,” said Calfee, who edits the journal in which the findings were published but wasn’t involved in the research."
Paid family and medical leave is a civil right,5311,"My wife Danielle and I are expecting our first child this fall. We couldn’t be more excited or grateful to grow our family and welcome our son to the world. The way we’ve started stockpiling diapers, onesies, and gadgets I don’t even understand probably makes us look straight out of a sitcom. And as we prepare for a fundamental change to our world, we recognize with a great deal of humility our privilege to afford the basic necessities (and plenty of non-necessities) that seem to arrive at our apartment every day. We also recognize the privilege that both of us will be able to take ample time away when our son is born and maximize our bonding time with him. Danielle works in financial services and I’m the founder and CEO of a financial technology company. Both of our workplaces have generous family and medical leave policies, offering more than 3 months of paid parental leave. And while that may be increasingly the norm for corporate America, it’s the exception for many workers—and especially for the majority of Black Americans like us.  Days after my mother took me home from the hospital, she was back to working. In my hometown of Baton Rouge, paid leave wasn’t even a term people were familiar with for new mothers, let alone for new fathers. And when you’re living paycheck to paycheck, even a few extra days to care for a newborn or recover from childbirth can be financially impossible.  While paid family and medical leave policies have been steadily embraced by more white-collar employers, essential industries such as education, health, transportation, and hospitality are among the least likely to offer adequate paid leave. This is yet another example of the wealth and racial opportunity gap in America expanding, rather than contracting. Because blue collar employers are more likely to employ women, people of color, and low-wage earners, the very individuals who most need paid family and medical leave are the least likely to have access to it. In fact, 44% of workers don’t even have the option of taking unpaid leave, even if they can afford it, because the Family Medical Leave Act excludes many types of work. This particularly impacts Black Americans, who are 83% less likely than white Americans to be able to take leave when they need it.  It’s heartbreaking that the situation hasn’t meaningfully improved from my parent’s generation to mine. The United States is the only industrialized nation in the world that doesn’t offer a federal paid leave policy, which is lose-lose for employers and employees alike. Companies are forced to make decisions that have a massive impact on the health and well-being of all Americans, and individuals are forced to make impossible choices between family, health, and financial survival.  This is a clear opportunity for equitable public policy that can improve public health and help close the racial wealth gap. Right now, legislation to create a federal guarantee of 12 weeks paid family and medical leave is working its way through Congress with the support of the White House. I’m proud that my company, Cadre, which levels the playing field for investors, also helps level the playing field for our team by offering an equitable leave policy. Now we need to get this critical legislation to the finish line. My company and many others understand that paid leave is not only the morally right thing to do, it’s also good for business. The Joint Economic Committee of the U.S. Congress reports that employees who are forced to take unpaid leave often don’t return to their jobs, and all of us who are engaged in hiring talent know that replacing talent is far more expensive than the cost of paid leave.  As we work toward a national paid leave program, companies should consider it a floor, not a ceiling. The private sector can add a layer of flexibility on top of what the government mandates, and that’s essential because every family’s circumstances are different. For example, I realize that my job running a tech company won’t allow me to fully disengage for an extended period of time, and that’s okay. Danielle and I are actively thinking through a plan that will allow each of us to find the time we need to care for our son and support each other, recognizing that the demands of our respective jobs won’t completely disappear. After we get through the first days after bringing our baby home, we’ll plan check-ins with our offices around his nap schedule (and I imagine I’ll probably be guilty of sometimes taking a call while feeding him). And the arrival of a baby is just the start. We also need to recognize how many family moments can come up unexpectedly, like a sick kid, a childcare challenge, or an elderly parent in need of care.  There’s no perfect or one-size-fits-all solution or blanket policy for every parent, caregiver or family. But what we know beyond any doubt (especially in light of the challenges we have faced over the past year) is that time to bond and acclimate—and recover in the case of new mothers—is essential to the physical and emotional health of our nation. This shouldn’t be a privilege for those who are fortunate enough to have a certain kind of job. It needs to be a right for all of us.  Ryan Williams is founder and CEO of the real estate investing technology platform Cadre."
Scientists to rich nations: COVID booster shots are ‘criminal’ and counterproductive,4909,"“Shocking” and “criminal” are not usually words medical specialists use when discussing a global pandemic. But in recent days, some of the world’s top experts on COVID-19 have erupted in anger as the U.S., some European Union countries, and Israel roll out plans for vaccine booster shots—programs that infectious-disease experts warn could leave poor countries with deep shortfalls of doses, prolong the pandemic, and potentially spawn more dangerous coronavirus variants. “We do not want to see widespread use of boosters for healthy people who are fully vaccinated,” the World Health Organization’s Director-General Tedros Adhanom Ghebreyesus said in Berlin on Wednesday, repeating the WHO’s earlier call for countries to delay their third-jab plans until next month, so that poor countries could work to catch up in their inadequately supplied vaccination programs. “We still see shocking inequities in access to vaccines,” Dr. Tedros said. Plans for booster shots have roiled the scientific community and governments around the world, as questions mount over how rich countries have been able to hoard excess vaccine doses while dozens of poor countries struggle to immunize more than a tiny percentage of people. In just one example, the decision by U.S. authorities to start administering booster shots to millions of Americans beginning later this month reportedly prompted two top vaccine officials of the Food and Drug Administration to quit in protest on Tuesday. In this highly combustable situation, vaccine manufacturers have made moves to increase production of COVID-19 doses—but in many cases for booster shots. Pfizer has applied to the FDA for approval for its booster shot, marketed under the name Comirnaty, and in Europe, the European Medicines Agency last month approved two new Pfizer-BioNTech sites, in France and Germany, to manufacture booster shots. Moderna is scaling up production in Massachusetts and New Hampshire. If anything, the deep divide between rich and poor countries has grown when it comes to COVID-19 vaccines. About 75% of the world’s 5 billion vaccine doses so far have been administered in just 10 rich countries—a schism that could cost the global economy up to $2.3 trillion by 2023, according to a report last week by the Economist Intelligence Unit. In France, for example, about 65.6% of the country’s 66 million are now fully vaccinated, after a major summer campaign to boost immunization rates. By comparison, a minuscule 2% of Africa’s 1.2 billion people are fully vaccinated. Even so, on Wednesday France became the first EU country to offer third-dose booster shots to anyone over 65—a program that even the EU’s own infectious-disease agency said on Wednesday was unnecessary. In July, Israel, where 60% of people are double-vaccinated with the Pfizer-BioNTech vaccine, became the first country to administer booster shots, which they offer to anyone over 60. Those programs have ignited fierce criticism from leading scientists, who say the booster shots directly impact the vaccines available for poorer countries. “You’re dealing with a finite, zero-sum resource,” renowned epidemiologist Bruce Aylward, a senior adviser to the WHO, told Science magazine last week. “You are reducing supply for those who need it more.” Tulio de Oliveira, a biologist at the University of KwaZulu-Natal in Durban, South Africa, told the magazine that the booster shots were “unfair to say the least, potentially…even criminal.” Booster shots might also be medically unnecessary, according to the European Center for Disease Prevention and Control. In a report on Wednesday, the EU agency said “there is no urgent need” for booster shots, unless people are in frail health. It said that people have apparently forgotten the purpose of vaccines: to prevent hospitalization and death. In that, the report says, two COVID-19 vaccine doses are “currently highly protective.” Yet try telling that to regular citizens in rich countries like France, where COVID-19 vaccine doses are plentiful, given at local pharmacies or vaccination centers, and free of charge. French President Emmanuel Macron drove a massive push to vaccinate the country after a sluggish start to its vaccine program last December—even mandating proof of full vaccination to enter restaurants and bars, museums, movie theaters, and shopping centers. For many French, there seems no reason why not to receive a third jab. “When you’re in good health and people around you are in good health, that’s what matters,” Bernard Weill, 68, CEO of the French clothing company Weill, told the Associated Press on Wednesday, sitting in a pharmacy in Paris’s Right Bank district, where he rushed to get his booster shot on the first day it was available. The vaccine jabs, he said, were “nothing to worry about and nothing to care about.” Nothing to worry about, that is, for rich countries, and at least for now."
WhatsApp’s $267 million Irish privacy fine shows the GDPR is growing teeth,583,"This is the web version of CEO Daily, a daily newsletter of must-read insights from Fortune CEO Alan Murray. Sign up to get it delivered free to your inbox. Good morning. David Meyer here in Berlin, filling in for Alan. The EU has a very tough online privacy law in the General Data Protection Regulation (GDPR), which can in theory see companies fined up to 4% of global revenues for serious infringements. But the law has so far been poorly enforced, most notably by the somewhat sluggish Data Protection Commission (DPC) in Ireland, the European headquarters for much of Big Tech."
Joe Rogan’s highly questionable ivermectin COVID-19 ‘cure’ may be lethal. It’s also catching on around the world,2998,"Ivermectin is an antiparasitic pill mainly used to deworm horses and cows. It is also, according to podcast star Joe Rogan, a great way to treat COVID-19. Even before the endorsement from Rogan, who recently came down with COVID-19 and treated it with a cocktail of drugs unproven to be effective against the illness, ivermectin had been growing in popularity. In places like Brazil, Bolivia, Peru, and South Africa—along with the U.S.—people were using it to self-medicate against COVID-19. Google searches for ivermectin are at an all-time high. Searches for ivermectin jumped alongside other at-home remedies like “hydroxychloroquine” at the start of the pandemic in March 2020, but while the Trump-backed hydroxychloroquine fell out of favor, ivermectin maintained its popularity. Prescriptions for ivermectin jumped to more than 88,000 in the week ended Aug. 13, and some pharmacists have even reported shortages of the drug. But as with many unproven medicines, it can have fatal consequences. Calls to poison control centers about ivermectin exposures have risen fivefold over the baseline in July, according to CDC researchers who used data from the American Association of Poison Control Centers. Mississippi’s health department even issued an alert in August saying 70% of recent calls to the state poison control center had come from people who over-ingested ivermectin from livestock supply stores. Such dangerous effects from self-prescription have prompted Merck, the manufacturer of the drug, to come out and say there was no scientific basis for ivermectin to be used as treatment against COVID-19 and the Food and Drug Administration to caution against ingestion of the medicine, warning that “using the drug ivermectin to treat COVID-19 can be dangerous and even lethal.” Beyond ivermectin’s potential dangers, the drug also appears to offer little benefit in the fight against COVID. Researchers looking into the efficacy of ivermectin as a COVID-19 treatment had to shut down a large 1,300 patient trial because the drug had been no better than a placebo at preventing hospitalizations. Dr. Edward Mills, a professor at McMaster University who led the study, noted the team would have discontinued it earlier were it not for the level of public interest in ivermectin. Researchers and physicians are particularly worried by people who are seeking out ivermectin to prevent COVID-19 in lieu of getting a vaccine. But this has not stopped Rogan, the popular podcast host who has already been in hot water for suggesting young, fit people don’t need to get the COVID-19 vaccine. After announcing a few canceled tour dates owing to his illness, Rogan gave a shout-out to the medicine, saying “a wonderful, heartfelt thank you to modern medicine for pulling me out of this so quickly and so easily.” Instagram captioned his post with a short warning: “Some unapproved COVID-19 treatments may cause serious harm.” Facebook, owner of Instagram, did not respond to requests for comment."
Most Americans are comfortable returning to the office regardless of coworkers’ vaccination status,297,"About 64% of U.S. adults are vaccinated, but when it comes to return-to-the-office plans, workers say vaccine status doesn’t matter that much.  About 72% of Americans are currently comfortable returning to work, according to a recent Harris poll of over 1,100 U.S. workers fielded in August 2021. "
Deeply divided Supreme Court votes 5-4 to leave Texas 6-week abortion law in place,0,
Moderna files for FDA authorization for a third-dose COVID booster shot,0,
China Curbing Healthcare Ads on Baidu After Student’s Death,642,"Chinese regulators imposed limits on the lucrative healthcare adverts carried by Baidu on Monday following the death of a student who underwent experimental cancer treatment he found via China’s biggest search engine. Baidu’s shares fell by 5% in pre-market trading in New York following the move, as healthcare provides 20 to 30% of the company’s search revenue, analysts at Nomura and Daiwa said. Search revenues represented some 84% of the firm’s total sales in 2015. Baidu shares have fallen since the controversy over the death of student Wei Zexi erupted at the start of the month and had lost 10.5% of their value by last week’s close."
HBO’s John Oliver Just Debunked Most of the Scientific Studies You’ve Heard About,868,"On Mother’s Day, John Oliver delivered the mother of all scientific mockeries. His aim: to debunk the type of “studies” typically cited on morning talk shows such as NBC’s Today that purport to challenge conventional medical wisdom with surprising new data. Illustrating how such information gets blown out of proportion by a revved-up news cycle that thrives on out-of-context and unconfirmed breakthroughs of limited scientific merit, the host of HBO’s Last Week Tonight delivered a trash-talking civics lesson as a comedy of errors. “There are so many studies being thrown around, they can seem to contradict one another,” Oliver said Sunday. “In just the last few months, we’ve seen studies about coffee that claim it may reverse the effects of liver damage, help prevent colon cancer, decrease the risk of endometrial cancer and increase the risk of miscarriage.”"
Decades of Studies Show What Happens to Marriages After Having Kids,886,"This article was originally published on The Conversation. Lots of women look forward to motherhood – getting to know a tiny baby, raising a growing child, developing a relationship with a maturing son or daughter. All over the world, people believe that parenting is the most rewarding part of life. And it’s good that so many mothers treasure that bond with their child, because the transition to parenthood causes profound changes in a woman’s marriage and her overall happiness… and not for the better. Families usually welcome a baby to the mix with great expectations. But as a mother’s bond with a child grows, it’s likely that her other relationships are deteriorating. I surveyed decades of studies on the psychological effects of having a child to write my book “Great Myths of Intimate Relationships: Dating, Sex, and Marriage,” and here’s what the research literature shows."
These Are The Best (and Worst) States to Grow Old,460,"Florida and Arizona might be retirement hotspots due to their temperate climates, but when it comes to quality of life for senior citizens, they’re not all they’re cracked up to be. In fact, you might want to start thinking about the Upper Midwest. A new study from Caring.com finds that South Dakota is actually the best state in which to grow old, thanks to its quality care for aging citizens – and the below-average cost of that care. Best states to retire"
UPS Backing a Startup That Will Use Drones to Deliver Blood in Rwanda,715,"International delivery company UPS is backing a start-up using drones in Rwanda to transport life-saving blood supplies and vaccines, underlining the wide potential for the unmanned aircraft and helping bring package delivery by drone to U.S. consumers a step closer. U.S. companies are keen to use drones to cut delivery times and costs but hurdles range from smoothing communication between the autonomous robots and airplanes in America’s crowded airspace to ensuring battery safety and longevity. As far back as 2013, online retailer Amazon (AMZN) said it was testing delivery using drones and Alphabet’s Google (GOOGL) has promised such a service by 2017. Leading retailer Walmart (WMT) is also testing drones."
Gates Foundation to Grant $38 Million for Low-Cost Polio Vaccine,703,"Japan’s Takeda Pharmaceuticals is to get $38 million from the Bill & Melinda Gates Foundation to develop a crucial, low-cost polio vaccine for use in developing countries. As part of a global plan to eradicate the crippling disease, of which experts say the world could see the last case this year, countries will need to switch from using oral polio vaccine (OPV) to using so-called inactivated polio vaccine (IPV) to ensure the disease does not reappear. Experts fear a substantial worldwide shortage of IPV once every country in the world is ready to make the switch, and polio eradication strategists have been looking at how to avert that shortfall by encouraging new manufacturers into the sector."
50% of Teens Say They’re ‘Addicted’ to Their Phones,589,"Last week, the nonprofit Common Sense Media released the findings of a new poll on mobile device usage and family conflict. Of over 1,200 parents and teenagers surveyed, 50% of teens said they “feel addicted” to their mobile devices. Though these teens were self-diagnosing, cell phone addiction, like internet addiction before it, is a very real thing. Social media may be particularly entrancing, with notifications from apps like Facebook and Twitter providing jolts of pleasure in some ways similar to the effects of drugs and gambling. Get Data Sheet, Fortune’s technology newsletter."
Wearable Tech for Babies Is Now a Thing,703,"This piece was originally published on Uncubed. Sure there’s nothing more miraculous than a newborn child. But have you ever looked into the flashing eyes and drooling maw of an infant and thought, “Let’s take this up a notch”? Well you’re not alone. There’s a wild world of insane tech that promises to turn your baby into a Bluetooth-connected, wifi-enabled social media thinkfluencer. The value of the global baby care market is estimated to hit $66.8 billion in 2017, up from $47.7 billion in 2012, according to Statista. So it’s little surprise that tech has swooped into the space, selling anxious parents gadgets and gizmos that promise some level of control in a typically fraught, fearful time."
Bioquark Cleared to Try and Revive Dead Brains,679,"The National Institutes of Health have approved an application from Bioquark to perform a small pilot study that would attempt to rejuvenate the inactive brains of patients who had experienced traumatic brain injuries. The study will use amino acids, nerve stimulation, lasers, and stem cells to try to trigger measurable EEG activity in brains that no longer perform life-sustaining functions. The patients will presumably be on artificial life support systems to provide nutrients and oxygen to their brains and bodies. But according to standard medical definitions, Bioquark will be attempting to bring them back from the dead. Get Data Sheet, Fortune’s technology newsletter."
OxyContin’s 12-Hour Dosing Claim Attacked In Massive Investigation,1022,"America is in the throes of an opioid epidemic. Since 1999, more than 165,000 people have died from overdosing on prescription painkillers; opioids have even been implicated in the death of superstar Prince. Now, an extensive new investigative report by the Los Angeles Times puts Purdue Pharma, the maker of the opioid OxyContin, under the microscope, questioning whether the drug’s branding helped fuel the scourge ravaging the country. Purdue has already faced plenty of scrutiny from the government and others over its promotional tactics for OxyContin, as Stat News notes. In fact, three Purdue executives plead guilty to charges of misleading marketing for the drug and were forced to pay more than $600 million in fines. And in December, Purdue settled a lawsuit from the state of Kentucky, which charged that the company misled the public about the addictiveness of the drug. But the new Los Angeles Times investigation raises alarming questions about the firm’s dosing claims and their connection to the epidemic."
Biotech Stocks Are Down 25% So Far This Year,673,"Biotechnology stocks are continuing to struggle despite a brief rally in April, with major index funds such as the iShares NASDAQ Biotechnology Index (IBB) and the S&P Biotech ETF (XBI) down about 25% year-to-date. That’s compared to a 5.4% drop in the broader NASDAQ. As of Friday’s closing bell, several flagship biotechs have seen shares fall anywhere from 6% to 16% since January 4, the first trading day of the year. Biogen (BIIB) is down 14%; Gilead (GILD) and Celgene (CELG) have both fallen 16.3%; while Amgen (AMGN) has seen a more modest drop of 5.6%, in line with the broader NASDAQ decline. Click here to subscribe to our new Brainstorm Health Daily Newsletter."
"Technology That Helps, Not Disrupts, a Good Night’s Sleep",399,"This piece was originally published on Uncubed. Losing sleep, it turns out, is even worse than you thought – poor sleep habits have been linked to obesity, depression, and a host of other ailments. “Sleep deprivation is the new smoking,” according to Arianna Huffington, author of the recently released The Sleep Revolution. (She also thinks sleep deprivation is causing Donald Trump’s mood swings.)"
Diabetes ‘Unicorn’ Intarcia Hits Major Milestone,949,"Intarcia Therapeutics today will announce that it has cleared the last major clinical hurdle for what could become a revolutionary new treatment for patients suffering from Type 2 diabetes, and that it will file for FDA approval by the end of next quarter. It also has raised $75 million in new debt financing to begin ramping up manufacturing, so that it will have adequate inventory if and when it is allowed by begin selling its product in late 2017. But what the Boston-based company, most recently valued at $5.5 billion by private investors, still refuses to do is become publicly traded. Most biotech startups attempt to IPO (or be acquired) early in the life of their clinical trials, primarily because such testing is capital-intensive. Intarcia, however, has managed to raise more than $1 billion from venture capitalists and other private-market investors, arguing that a pre-commercialization IPO would leave too much value on the table."
Merck CEO: We’re on the Hunt for Deals in 2016,734,"Merck (MRK) CEO Ken Frazier on Thursday emphasized his company’s desire to close significant acquisition and licensing deals this year during an earnings call with investors and reporters. “You haven’t seen the deals come through quite yet, but that doesn’t mean that we’re not very, very much engaged in active discussions with” a number of companies, he said. The U.S.-based drug giant’s quarterly financial report fell just short of analysts’ revenue expectations despite an impressive haul from new drugs like the cancer immunotherapy blockbuster Keytruda. The slight miss was largely attributed to a difficult sales landscape for some older medications. Merck had revenues of $9.31 billion in Q1 2016, a 1.2% year-over-year drop."
Valeant Says it Has a New Way to Ensure it Doesn’t Price Gouge So Much,691,"Valeant Pharmaceuticals International, which has acknowledged mistakes in its drug pricing practices amid U.S. congressional probes, said on Thursday it has formed a new committee to oversee pricing of the company’s drugs. The Patient Access and Pricing Committee will initially be chaired by Joseph Papa, Valeant’s new chairman and chief executive officer. The committee is made up of a team of Valeant employees including doctors, scientists and other executives. Valeant (VRX) said that, among other issues, the committee will review the pricing of Nitropress, Isuprel, Cuprimine and Syprine—four products at the center of a hearing last week before the Senate Special Committee on Aging."
Sanofi Threatens to Oust Drugmaker Medivation’s Board If It Won’t Talk Merger,673,"France’s Sanofi said it could raise its proposed $9.3 billion deal to buy Medivation if the U.S. cancer drugmaker engaged in talks, threatening to go directly to shareholders to oust the board if not. Sanofi Chief Executive Olivier Brandicourt wrote in a letter to the board of Medivation published on Thursday that the transaction was a priority for the French drugmaker and it was committed to seeing it through. San Francisco-based Medivation (MDVN) said on Thursday it had received a letter from Sanofi (SNYNF) that “simply restates an inadequate proposal that… substantially undervalues the Company, its leading oncology franchise, and innovative late-stage pipeline.”"
Herbalife’s Shares Soar On Settlement News,435,"Herbalife’s quarterly sales rose 1.3%, the first rise after five quarters of decline, as demand increased for its health supplements in North America and China. Separately, the company said that its talks with the U.S. Federal Trade Commission over its business practices were in advanced stages and it could face a payment of about $200 million, CNBC reported on Thursday. Herbalife (HLF) shares surged nearly 14% in extended trading."
Feds Crack Down on E-Cigarettes Industry,0,
Here’s How to Turn Your Smartphone Into a Life-Saving Device,789,"These days, we increasingly turn to our smartphones whenever we need anything—including help in a crisis. But when it comes to responding to an emergency, technology still has a long way to go. Earlier this year, the Journal of the American Medical Association published a study that found that voice-assistant systems like Siri and Cortana responded inconsistently and incompletely to traumatic situations. So, if you need help in a hurry, can your phone do anything but dial 911? Nancy Lublin, who founded Dress for Success and ran the volunteer organization DoSomething.org, says there is another option. Users who text 741-741 will reach her latest endeavor, the Crisis Text Line. The volunteer counseling service has processed over 14 million messages since Lublin founded it in 2013."
"Why Smart, Successful People Don’t Value Happiness Enough",585,"Suppose a magic genie appeared on your desk right now and offered to grant you three wishes. What would you ask for? With smarty-pants answers like “I wish for an infinite number of future wishes” ruled out, the thousands of research subjects who have taken this simple quiz have mostly come up with the answers you’d expect, like wealth, fame, health, true love, career success, and power. But here’s a surprise: Despite the fact that happiness ranks high on most people’s lists of what they want from life (often in the No. 1 spot), almost no one ever asks the genie for it. Why not?"
Non-Smokers Are Footing the Bill For Smokers’ Health Insurance,258,"When smokers don’t tell insurers about their bad habit, non-smokers pay. When comparing smoker populations to the number of Obamacare enrollees who admit to smoking, it appears a significant amount of people are hiding the fact that they smoke from insurers."
Is Digital Health Finally About to Turn All That Hype Into Results?,1062,"Last week, tech behemoth Apple (AAPL) announced the launch of a spate of health apps linked to its new CareKit developer tool set, including programs for monitoring depression (Iodine’s Start app), pregnancy and maternity (Glow’s Nurture and Baby apps), and diabetes (One Drop’s eponymous application). It’s part of a concerted effort by a bevy of mainstay technology companies and startups to personalize healthcare by leveraging the power of self-tracked data and, in CareKit’s case, a centralized terminal which brings together individuals, patient communities, caretakers, and medical professionals to track symptoms, medication use, and other care information. For all the hoopla and hype, though, the promise of these ostensibly “disruptive” technologies has yet to translate into quantifiable results such as improved health, fewer hospital admissions, or reduced healthcare spending. There are some legitimate reasons for that, including the obvious caveat that many mobile health platforms are fledgling creations which need more time to make an impact."
FBI Arrest Man Suspected of Spraying Mice Poison on Whole Foods Products,782,"A man suspected of contaminating open food bars at three Ann Arbor, Mich. grocery stores including Whole Foods Market (WFM), was taken into custody Tuesday, after authorities received tips from the public. The suspect allegedly sprayed a combination of hand cleaner, water, and Tomcat mice poison on produce in Whole Foods, Meijer, and Plum Market in Ann Arbor over the past two weeks—though authorities are trying to determine if the suspect targeted any other grocery stores. “Investigators are currently coordinating with state of Michigan and Washtenaw County Health Officials to determine the extent of any contamination and the threat to the public,” the FBI’s Detroit team wrote in a statement. The FBI worked jointly with the Ann Arbor Police Department to find the suspect."
The Selfie Generation Has Makeup Companies Rethinking Their Strategies,771,"The selfie has been held up as the exemplar of vanity in the millennial generation, and now all that self-absorption is forcing cosmetic companies to think about a makeover. Instead of buying more expensive products such as anti-aging creams (which women are often encouraged to begin using in their 20s), young consumers are now buying masks, foundations, and other products that bring instant gratification to the Instagram generation. “The 30-year-old today gets more photographs of themselves in a day than their mother did in a year, so they care about what their skin looks like now, not when they are 40,” said Estée Lauder (EL) CEO Fabrizio Freda in an interview with the Wall Street Journal, after the cosmetics giant posted solid third-quarter earnings Tuesday."
